#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 18","NC_000018.10",320045,500514,"-",81035,"COLEC12","-","NP_569057.2",742,"collectin-12"
"chromosome 18","NC_000018.10",580409,580927,"+",1068,"CETN1","-","NP_004057.1",172,"centrin-1"
"chromosome 18","NC_000018.10",607080,649901,"+",27098,"CLUL1","-","NP_001275965.1",518,"clusterin-like protein 1 isoform a"
"chromosome 18","NC_000018.10",607080,649901,"+",27098,"CLUL1","-","XP_006722385.1",477,"clusterin-like protein 1 isoform X3"
"chromosome 18","NC_000018.10",607080,649901,"+",27098,"CLUL1","-","XP_011523953.1",477,"clusterin-like protein 1 isoform X3"
"chromosome 18","NC_000018.10",616684,649901,"+",27098,"CLUL1","-","XP_016881196.1",495,"clusterin-like protein 1 isoform X1"
"chromosome 18","NC_000018.10",616684,649901,"+",27098,"CLUL1","-","XP_005258160.1",495,"clusterin-like protein 1 isoform X1"
"chromosome 18","NC_000018.10",616684,649901,"+",27098,"CLUL1","-","XP_011523951.1",495,"clusterin-like protein 1 isoform X1"
"chromosome 18","NC_000018.10",616684,646039,"+",27098,"CLUL1","-","XP_011523950.1",494,"clusterin-like protein 1 isoform X2"
"chromosome 18","NC_000018.10",618001,649901,"+",27098,"CLUL1","-","NP_001362421.1",466,"clusterin-like protein 1 isoform c precursor"
"chromosome 18","NC_000018.10",618001,649901,"+",27098,"CLUL1","-","NP_954636.1",466,"clusterin-like protein 1 isoform b precursor"
"chromosome 18","NC_000018.10",618001,649901,"+",27098,"CLUL1","-","NP_055225.1",466,"clusterin-like protein 1 isoform b precursor"
"chromosome 18","NC_000018.10",618001,649901,"+",27098,"CLUL1","-","NP_001305451.1",466,"clusterin-like protein 1 isoform b precursor"
"chromosome 18","NC_000018.10",618001,645101,"+",27098,"CLUL1","-","XP_011523955.1",466,"clusterin-like protein 1 isoform X5"
"chromosome 18","NC_000018.10",657743,672997,"+",7298,"TYMS","-","NP_001062.1",313,"thymidylate synthase isoform 1"
"chromosome 18","NC_000018.10",657743,672997,"+",7298,"TYMS","-","NP_001341796.1",279,"thymidylate synthase isoform 2"
"chromosome 18","NC_000018.10",657743,672997,"+",7298,"TYMS","-","NP_001341797.1",230,"thymidylate synthase isoform 3"
"chromosome 18","NC_000018.10",657876,658247,"-",494514,"TYMSOS","-","NP_001012734.2",123,"TYMS opposite strand protein"
"chromosome 18","NC_000018.10",667680,672997,"+",7298,"TYMS","-","XP_024307010.1",186,"thymidylate synthase isoform X1"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306976.1",368,"mitochondrial enolase superfamily member 1 isoform X9"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306975.1",373,"mitochondrial enolase superfamily member 1 isoform X8"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306979.1",353,"mitochondrial enolase superfamily member 1 isoform X12"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306977.1",367,"mitochondrial enolase superfamily member 1 isoform X10"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306974.1",385,"mitochondrial enolase superfamily member 1 isoform X7"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306971.1",435,"mitochondrial enolase superfamily member 1 isoform X4"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","NP_001340995.1",429,"mitochondrial enolase superfamily member 1 isoform 5"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","NP_059982.2",443,"mitochondrial enolase superfamily member 1 isoform rTSbeta"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","XP_024306969.1",448,"mitochondrial enolase superfamily member 1 isoform X2"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","NP_001340997.1",414,"mitochondrial enolase superfamily member 1 isoform 7"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","NP_974487.2",477,"mitochondrial enolase superfamily member 1 isoform 3"
"chromosome 18","NC_000018.10",674305,712587,"-",55556,"ENOSF1","-","NP_001340996.1",491,"mitochondrial enolase superfamily member 1 isoform 6"
"chromosome 18","NC_000018.10",674305,712488,"-",55556,"ENOSF1","-","XP_024306973.1",387,"mitochondrial enolase superfamily member 1 isoform X6"
"chromosome 18","NC_000018.10",674305,712488,"-",55556,"ENOSF1","-","XP_024306972.1",395,"mitochondrial enolase superfamily member 1 isoform X5"
"chromosome 18","NC_000018.10",674305,712488,"-",55556,"ENOSF1","-","XP_024306970.1",445,"mitochondrial enolase superfamily member 1 isoform X3"
"chromosome 18","NC_000018.10",674305,712488,"-",55556,"ENOSF1","-","XP_024306968.1",450,"mitochondrial enolase superfamily member 1 isoform X1"
"chromosome 18","NC_000018.10",674305,706532,"-",55556,"ENOSF1","-","NP_001340994.1",361,"mitochondrial enolase superfamily member 1 isoform rTSalpha"
"chromosome 18","NC_000018.10",674305,706532,"-",55556,"ENOSF1","-","XP_024306978.1",366,"mitochondrial enolase superfamily member 1 isoform X11"
"chromosome 18","NC_000018.10",674305,697243,"-",55556,"ENOSF1","-","XP_024306984.1",304,"mitochondrial enolase superfamily member 1 isoform X16"
"chromosome 18","NC_000018.10",674305,697243,"-",55556,"ENOSF1","-","XP_024306982.1",309,"mitochondrial enolase superfamily member 1 isoform X14"
"chromosome 18","NC_000018.10",674305,697243,"-",55556,"ENOSF1","-","XP_024306980.1",322,"mitochondrial enolase superfamily member 1 isoform X13"
"chromosome 18","NC_000018.10",674305,697243,"-",55556,"ENOSF1","-","XP_024306981.1",322,"mitochondrial enolase superfamily member 1 isoform X13"
"chromosome 18","NC_000018.10",674305,691267,"-",55556,"ENOSF1","-","XP_024306983.1",304,"mitochondrial enolase superfamily member 1 isoform X15"
"chromosome 18","NC_000018.10",674305,690623,"-",55556,"ENOSF1","-","NP_001305689.1",262,"mitochondrial enolase superfamily member 1 isoform 4"
"chromosome 18","NC_000018.10",674305,690623,"-",55556,"ENOSF1","-","XP_024306985.1",267,"mitochondrial enolase superfamily member 1 isoform X17"
"chromosome 18","NC_000018.10",674305,688586,"-",55556,"ENOSF1","-","XP_016881326.1",248,"mitochondrial enolase superfamily member 1 isoform X19"
"chromosome 18","NC_000018.10",674305,688586,"-",55556,"ENOSF1","-","XP_024306986.1",253,"mitochondrial enolase superfamily member 1 isoform X18"
"chromosome 18","NC_000018.10",674305,688586,"-",55556,"ENOSF1","-","XP_024306987.1",253,"mitochondrial enolase superfamily member 1 isoform X18"
"chromosome 18","NC_000018.10",674305,688586,"-",55556,"ENOSF1","-","XP_024306988.1",253,"mitochondrial enolase superfamily member 1 isoform X18"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_024307015.1",499,"tyrosine-protein kinase Yes isoform X2"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_005258196.1",499,"tyrosine-protein kinase Yes isoform X2"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_016881449.1",543,"tyrosine-protein kinase Yes isoform X1"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_024307011.1",543,"tyrosine-protein kinase Yes isoform X1"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_024307012.1",543,"tyrosine-protein kinase Yes isoform X1"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_024307013.1",543,"tyrosine-protein kinase Yes isoform X1"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","XP_024307014.1",543,"tyrosine-protein kinase Yes isoform X1"
"chromosome 18","NC_000018.10",724424,756827,"-",7525,"YES1","-","NP_005424.1",543,"tyrosine-protein kinase Yes"
"chromosome 18","NC_000018.10",904443,909635,"+",116,"ADCYAP1","-","XP_005258138.2",315,"pituitary adenylate cyclase-activating polypeptide isoform X1"
"chromosome 18","NC_000018.10",905387,909635,"+",116,"ADCYAP1","-","NP_001093203.1",176,"pituitary adenylate cyclase-activating polypeptide preproprotein"
"chromosome 18","NC_000018.10",905387,909635,"+",116,"ADCYAP1","-","NP_001108.2",176,"pituitary adenylate cyclase-activating polypeptide preproprotein"
"chromosome 18","NC_000018.10",2539000,2567216,"-",64863,"METTL4","-","NP_073751.3",472,"N(6)-adenine-specific methyltransferase METTL4 isoform 1"
"chromosome 18","NC_000018.10",2539000,2563814,"-",64863,"METTL4","-","XP_005258190.1",325,"N(6)-adenine-specific DNA methyltransferase METTL4 isoform X2"
"chromosome 18","NC_000018.10",2539067,2567216,"-",64863,"METTL4","-","XP_011524032.1",325,"N(6)-adenine-specific DNA methyltransferase METTL4 isoform X3"
"chromosome 18","NC_000018.10",2539067,2567216,"-",64863,"METTL4","-","NP_001295330.1",419,"N(6)-adenine-specific methyltransferase METTL4 isoform 2"
"chromosome 18","NC_000018.10",2539137,2567216,"-",64863,"METTL4","-","XP_005258189.1",360,"N(6)-adenine-specific DNA methyltransferase METTL4 isoform X1"
"chromosome 18","NC_000018.10",2572986,2616574,"+",10403,"NDC80","-","NP_006092.1",642,"kinetochore protein NDC80 homolog"
"chromosome 18","NC_000018.10",2656076,2802635,"+",23347,"SMCHD1","-","XP_011523944.1",2067,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 isoform X1"
"chromosome 18","NC_000018.10",2656076,2802552,"+",23347,"SMCHD1","-","NP_056110.2",2005,"structural maintenance of chromosomes flexible hinge domain-containing protein 1"
"chromosome 18","NC_000018.10",2656076,2800544,"+",23347,"SMCHD1","-","XP_011523945.1",2004,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 isoform X2"
"chromosome 18","NC_000018.10",2674072,2802635,"+",23347,"SMCHD1","-","XP_016881173.1",1879,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 isoform X3"
"chromosome 18","NC_000018.10",2847189,2913404,"+",84034,"EMILIN2","-","NP_114437.2",1053,"EMILIN-2 precursor"
"chromosome 18","NC_000018.10",2847189,2896021,"+",84034,"EMILIN2","-","XP_016881527.1",832,"EMILIN-2 isoform X1"
"chromosome 18","NC_000018.10",2920293,2982769,"-",9663,"LPIN2","-","XP_005258234.1",933,"phosphatidate phosphatase LPIN2 isoform X2"
"chromosome 18","NC_000018.10",2920293,2960840,"-",9663,"LPIN2","-","XP_016881587.1",896,"phosphatidate phosphatase LPIN2 isoform X1"
"chromosome 18","NC_000018.10",2920293,2960840,"-",9663,"LPIN2","-","XP_016881588.1",896,"phosphatidate phosphatase LPIN2 isoform X1"
"chromosome 18","NC_000018.10",2920293,2960840,"-",9663,"LPIN2","-","NP_001362737.1",896,"phosphatidate phosphatase LPIN2"
"chromosome 18","NC_000018.10",2920293,2960840,"-",9663,"LPIN2","-","NP_001362738.1",896,"phosphatidate phosphatase LPIN2"
"chromosome 18","NC_000018.10",2920293,2960840,"-",9663,"LPIN2","-","NP_055461.1",896,"phosphatidate phosphatase LPIN2"
"chromosome 18","NC_000018.10",3067262,3215223,"-",8736,"MYOM1","-","NP_062830.1",1589,"myomesin-1 isoform b"
"chromosome 18","NC_000018.10",3067262,3215223,"-",8736,"MYOM1","-","XP_016881551.1",1673,"myomesin-1 isoform X2"
"chromosome 18","NC_000018.10",3067262,3215223,"-",8736,"MYOM1","-","NP_003794.3",1685,"myomesin-1 isoform a"
"chromosome 18","NC_000018.10",3067262,3215223,"-",8736,"MYOM1","-","XP_024307049.1",1718,"myomesin-1 isoform X1"
"chromosome 18","NC_000018.10",3252323,3255918,"+",10627,"MYL12A","-","NP_001289978.1",177,"myosin regulatory light chain 12A isoform 2"
"chromosome 18","NC_000018.10",3253248,3255918,"+",10627,"MYL12A","-","NP_006462.1",171,"myosin regulatory light chain 12A isoform 1"
"chromosome 18","NC_000018.10",3253248,3255918,"+",10627,"MYL12A","-","NP_001289976.1",171,"myosin regulatory light chain 12A isoform 1"
"chromosome 18","NC_000018.10",3253248,3255918,"+",10627,"MYL12A","-","NP_001289977.1",171,"myosin regulatory light chain 12A isoform 1"
"chromosome 18","NC_000018.10",3272899,3277937,"+",103910,"MYL12B","-","NP_291024.1",172,"myosin regulatory light chain 12B"
"chromosome 18","NC_000018.10",3272899,3277937,"+",103910,"MYL12B","-","NP_001138416.1",172,"myosin regulatory light chain 12B"
"chromosome 18","NC_000018.10",3272899,3277937,"+",103910,"MYL12B","-","NP_001138417.1",172,"myosin regulatory light chain 12B"
"chromosome 18","NC_000018.10",3447740,3457940,"+",7050,"TGIF1","-","NP_775299.1",286,"homeobox protein TGIF1 isoform b"
"chromosome 18","NC_000018.10",3449632,3457940,"+",7050,"TGIF1","-","NP_001265611.1",275,"homeobox protein TGIF1 isoform e"
"chromosome 18","NC_000018.10",3450490,3457940,"+",7050,"TGIF1","-","XP_016881447.1",272,"homeobox protein TGIF1 isoform X1"
"chromosome 18","NC_000018.10",3450490,3457940,"+",7050,"TGIF1","-","NP_775300.1",272,"homeobox protein TGIF1 isoform c"
"chromosome 18","NC_000018.10",3450490,3457940,"+",7050,"TGIF1","-","NP_003235.1",272,"homeobox protein TGIF1 isoform c"
"chromosome 18","NC_000018.10",3450490,3457940,"+",7050,"TGIF1","-","NP_001265613.1",272,"homeobox protein TGIF1 isoform c"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_001361325.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_733796.3",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_001361326.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_775301.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_775302.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_775303.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_777480.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3456398,3457940,"+",7050,"TGIF1","-","NP_001265615.1",252,"homeobox protein TGIF1 isoform d"
"chromosome 18","NC_000018.10",3499185,3880068,"-",9229,"DLGAP1","-","NP_004737.2",977,"disks large-associated protein 1 isoform 1"
"chromosome 18","NC_000018.10",3499185,3880068,"-",9229,"DLGAP1","-","XP_024307056.1",987,"disks large-associated protein 1 isoform X1"
"chromosome 18","NC_000018.10",3499185,3880068,"-",9229,"DLGAP1","-","XP_005258228.1",987,"disks large-associated protein 1 isoform X1"
"chromosome 18","NC_000018.10",3499185,3880068,"-",9229,"DLGAP1","-","XP_005258229.1",987,"disks large-associated protein 1 isoform X1"
"chromosome 18","NC_000018.10",3499185,3874787,"-",9229,"DLGAP1","-","XP_005258230.2",764,"disks large-associated protein 1 isoform X2"
"chromosome 18","NC_000018.10",3499185,3874706,"-",9229,"DLGAP1","-","NP_001229691.1",661,"disks large-associated protein 1 isoform 4"
"chromosome 18","NC_000018.10",3499185,3874706,"-",9229,"DLGAP1","-","XP_016881570.1",689,"disks large-associated protein 1 isoform X5"
"chromosome 18","NC_000018.10",3499185,3874706,"-",9229,"DLGAP1","-","NP_001229692.1",699,"disks large-associated protein 1 isoform 5"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","NP_001229693.1",683,"disks large-associated protein 1 isoform 6"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","NP_001295319.1",693,"disks large-associated protein 1 isoform 9"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","XP_016881569.1",721,"disks large-associated protein 1 isoform X4"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","XP_006722430.1",731,"disks large-associated protein 1 isoform X3"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","XP_016881572.1",685,"disks large-associated protein 1 isoform X8"
"chromosome 18","NC_000018.10",3499185,3874228,"-",9229,"DLGAP1","-","XP_005258231.1",695,"disks large-associated protein 1 isoform X7"
"chromosome 18","NC_000018.10",3499185,3845282,"-",9229,"DLGAP1","-","NP_001003809.1",675,"disks large-associated protein 1 isoform 2"
"chromosome 18","NC_000018.10",3499185,3845282,"-",9229,"DLGAP1","-","NP_001229695.1",685,"disks large-associated protein 1 isoform 8"
"chromosome 18","NC_000018.10",3502427,3880068,"-",9229,"DLGAP1","-","NP_001229690.1",929,"disks large-associated protein 1 isoform 3"
"chromosome 18","NC_000018.10",3502427,3874787,"-",9229,"DLGAP1","-","XP_016881571.1",706,"disks large-associated protein 1 isoform X6"
"chromosome 18","NC_000018.10",3502427,3874228,"-",9229,"DLGAP1","-","XP_016881574.1",635,"disks large-associated protein 1 isoform X10"
"chromosome 18","NC_000018.10",3502427,3874228,"-",9229,"DLGAP1","-","XP_016881573.1",637,"disks large-associated protein 1 isoform X9"
"chromosome 18","NC_000018.10",3502427,3845282,"-",9229,"DLGAP1","-","NP_001229694.1",627,"disks large-associated protein 1 isoform 7"
"chromosome 18","NC_000018.10",3708461,3880068,"-",9229,"DLGAP1","-","XP_011524073.1",543,"disks large-associated protein 1 isoform X12"
"chromosome 18","NC_000018.10",3722448,3880068,"-",9229,"DLGAP1","-","XP_011524072.1",570,"disks large-associated protein 1 isoform X11"
"chromosome 18","NC_000018.10",5145562,5197488,"-",642597,"AKAIN1","-","NP_001317482.1",76,"A-kinase anchor protein inhibitor 1 isoform 2"
"chromosome 18","NC_000018.10",5145562,5197053,"-",642597,"AKAIN1","-","NP_001138666.1",69,"A-kinase anchor protein inhibitor 1 isoform 1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307029.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307030.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307031.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307032.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307033.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","XP_024307034.1",449,"zinc finger and BTB domain-containing protein 14 isoform X1"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","NP_003400.2",449,"zinc finger and BTB domain-containing protein 14"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","NP_001137295.1",449,"zinc finger and BTB domain-containing protein 14"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","NP_001230631.1",449,"zinc finger and BTB domain-containing protein 14"
"chromosome 18","NC_000018.10",5290858,5293246,"-",7541,"ZBTB14","-","NP_001230633.1",449,"zinc finger and BTB domain-containing protein 14"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881131.1",865,"band 4.1-like protein 3 isoform X28"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881120.1",853,"band 4.1-like protein 3 isoform X17"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881127.1",830,"band 4.1-like protein 3 isoform X24"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881115.1",871,"band 4.1-like protein 3 isoform X13"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881108.1",896,"band 4.1-like protein 3 isoform X5"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881123.1",842,"band 4.1-like protein 3 isoform X20"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","XP_016881125.1",883,"band 4.1-like protein 3 isoform X22"
"chromosome 18","NC_000018.10",5393473,5489183,"-",23136,"EPB41L3","-","NP_001268462.1",883,"band 4.1-like protein 3 isoform 2"
"chromosome 18","NC_000018.10",5393473,5478294,"-",23136,"EPB41L3","-","XP_016881145.1",774,"band 4.1-like protein 3 isoform X42"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881133.1",847,"band 4.1-like protein 3 isoform X30"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881128.1",873,"band 4.1-like protein 3 isoform X25"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881118.1",900,"band 4.1-like protein 3 isoform X16"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881119.1",900,"band 4.1-like protein 3 isoform X16"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881111.1",925,"band 4.1-like protein 3 isoform X9"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","NP_036439.2",1087,"band 4.1-like protein 3 isoform 1"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881130.1",820,"band 4.1-like protein 3 isoform X27"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_011523939.1",847,"band 4.1-like protein 3 isoform X18"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881110.1",888,"band 4.1-like protein 3 isoform X7"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881135.1",838,"band 4.1-like protein 3 isoform X32"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","NP_001268463.1",865,"band 4.1-like protein 3 isoform 3"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881112.1",879,"band 4.1-like protein 3 isoform X10"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881117.1",906,"band 4.1-like protein 3 isoform X15"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881109.1",890,"band 4.1-like protein 3 isoform X6"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881107.1",904,"band 4.1-like protein 3 isoform X2"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_011523928.1",931,"band 4.1-like protein 3 isoform X1"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881124.1",842,"band 4.1-like protein 3 isoform X21"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881129.1",869,"band 4.1-like protein 3 isoform X26"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881132.1",850,"band 4.1-like protein 3 isoform X29"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881126.1",877,"band 4.1-like protein 3 isoform X23"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881121.1",891,"band 4.1-like protein 3 isoform X19"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881122.1",891,"band 4.1-like protein 3 isoform X19"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881114.1",918,"band 4.1-like protein 3 isoform X12"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","NP_001317486.1",918,"band 4.1-like protein 3 isoform 5"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881113.1",875,"band 4.1-like protein 3 isoform X11"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_011523934.1",902,"band 4.1-like protein 3 isoform X3"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_016881116.1",916,"band 4.1-like protein 3 isoform X14"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_011523925.1",943,"band 4.1-like protein 3 isoform X4"
"chromosome 18","NC_000018.10",5394683,5489183,"-",23136,"EPB41L3","-","XP_011523936.1",881,"band 4.1-like protein 3 isoform X8"
"chromosome 18","NC_000018.10",5394683,5478294,"-",23136,"EPB41L3","-","XP_016881144.1",779,"band 4.1-like protein 3 isoform X41"
"chromosome 18","NC_000018.10",5394683,5478294,"-",23136,"EPB41L3","-","XP_016881149.1",750,"band 4.1-like protein 3 isoform X46"
"chromosome 18","NC_000018.10",5394683,5478294,"-",23136,"EPB41L3","-","XP_016881147.1",764,"band 4.1-like protein 3 isoform X44"
"chromosome 18","NC_000018.10",5394683,5478294,"-",23136,"EPB41L3","-","XP_016881141.1",791,"band 4.1-like protein 3 isoform X38"
"chromosome 18","NC_000018.10",5394683,5478294,"-",23136,"EPB41L3","-","XP_016881142.1",789,"band 4.1-like protein 3 isoform X39"
