#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 14","NC_000014.9",20368437,20408439,"-",7011,"TEP1","-","NP_009041.2",2627,"telomerase protein component 1 isoform 1"
"chromosome 14","NC_000014.9",20368437,20408439,"-",7011,"TEP1","-","XP_005268084.1",2627,"telomerase protein component 1 isoform X1"
"chromosome 14","NC_000014.9",20368437,20396710,"-",7011,"TEP1","-","XP_011535412.1",2104,"telomerase protein component 1 isoform X2"
"chromosome 14","NC_000014.9",20428849,20435811,"-",123103,"KLHL33","-","NP_001352719.1",797,"kelch-like protein 33 isoform 1"
"chromosome 14","NC_000014.9",20428849,20435811,"-",123103,"KLHL33","-","XP_011534752.1",797,"kelch-like protein 33 isoform X1"
"chromosome 14","NC_000014.9",20428849,20430675,"-",123103,"KLHL33","-","NP_001103467.2",533,"kelch-like protein 33 isoform 2"
"chromosome 14","NC_000014.9",20447240,20454683,"-",55644,"OSGEP","-","NP_060277.1",335,"probable tRNA N6-adenosine threonylcarbamoyltransferase"
"chromosome 14","NC_000014.9",20455646,20457508,"+",328,"APEX1","-","NP_001632.2",318,"DNA-(apurinic or apyrimidinic site) lyase"
"chromosome 14","NC_000014.9",20455646,20457508,"+",328,"APEX1","-","NP_542379.1",318,"DNA-(apurinic or apyrimidinic site) lyase"
"chromosome 14","NC_000014.9",20455646,20457508,"+",328,"APEX1","-","NP_542380.1",318,"DNA-(apurinic or apyrimidinic site) lyase"
"chromosome 14","NC_000014.9",20455646,20457508,"+",328,"APEX1","-","NP_001231178.1",318,"DNA-(apurinic or apyrimidinic site) lyase"
"chromosome 14","NC_000014.9",20458559,20461325,"-",90809,"PIP4P1","-","NP_653169.2",277,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform 2"
"chromosome 14","NC_000014.9",20458559,20461325,"-",90809,"PIP4P1","-","NP_001094284.1",284,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform 1"
"chromosome 14","NC_000014.9",20458591,20461325,"-",90809,"PIP4P1","-","XP_024305508.1",231,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform X2"
"chromosome 14","NC_000014.9",20458591,20461325,"-",90809,"PIP4P1","-","XP_024305507.1",238,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform X1"
"chromosome 14","NC_000014.9",20469525,20476601,"+",4860,"PNP","-","NP_000261.2",289,"purine nucleoside phosphorylase"
"chromosome 14","NC_000014.9",20510472,20511122,"+",338879,"RNASE10","-","NP_001012993.1",216,"inactive ribonuclease-like protein 10 precursor"
"chromosome 14","NC_000014.9",20556452,20558615,"-",390443,"RNASE9","-","NP_001103828.1",210,"inactive ribonuclease-like protein 9 isoform 1 precursor"
"chromosome 14","NC_000014.9",20556452,20558615,"-",390443,"RNASE9","-","NP_001103831.1",210,"inactive ribonuclease-like protein 9 isoform 1 precursor"
"chromosome 14","NC_000014.9",20556452,20558540,"-",390443,"RNASE9","-","NP_001103829.1",210,"inactive ribonuclease-like protein 9 isoform 1 precursor"
"chromosome 14","NC_000014.9",20556452,20558540,"-",390443,"RNASE9","-","NP_001103830.1",210,"inactive ribonuclease-like protein 9 isoform 1 precursor"
"chromosome 14","NC_000014.9",20556452,20557069,"-",390443,"RNASE9","-","NP_001001673.2",205,"inactive ribonuclease-like protein 9 isoform 2 precursor"
"chromosome 14","NC_000014.9",20556452,20557069,"-",390443,"RNASE9","-","NP_001103826.1",205,"inactive ribonuclease-like protein 9 isoform 2 precursor"
"chromosome 14","NC_000014.9",20556452,20557069,"-",390443,"RNASE9","-","NP_001103827.1",205,"inactive ribonuclease-like protein 9 isoform 2 precursor"
"chromosome 14","NC_000014.9",20556452,20557069,"-",390443,"RNASE9","-","NP_001276039.1",205,"inactive ribonuclease-like protein 9 isoform 2 precursor"
"chromosome 14","NC_000014.9",20583875,20584474,"-",122651,"RNASE11","-","NP_660293.1",199,"probable ribonuclease 11 precursor"
"chromosome 14","NC_000014.9",20590280,20590723,"-",493901,"RNASE12","-","NP_001019993.1",147,"probable inactive ribonuclease-like protein 12 precursor"
"chromosome 14","NC_000014.9",20640696,20641691,"-",341799,"OR6S1","-","NP_001001968.1",331,"olfactory receptor 6S1"
"chromosome 14","NC_000014.9",20693565,20694008,"+",283,"ANG","-","NP_001091046.1",147,"angiogenin precursor"
"chromosome 14","NC_000014.9",20693565,20694008,"+",283,"ANG","-","NP_001136.1",147,"angiogenin precursor"
"chromosome 14","NC_000014.9",20699372,20699815,"+",6038,"RNASE4","-","NP_919412.1",147,"ribonuclease 4 precursor"
"chromosome 14","NC_000014.9",20699372,20699815,"+",6038,"RNASE4","-","NP_002928.1",147,"ribonuclease 4 precursor"
"chromosome 14","NC_000014.9",20699372,20699815,"+",6038,"RNASE4","-","NP_001269121.1",147,"ribonuclease 4 precursor"
"chromosome 14","NC_000014.9",20699372,20699815,"+",6038,"RNASE4","-","NP_001269122.1",147,"ribonuclease 4 precursor"
"chromosome 14","NC_000014.9",20747581,20748024,"+",10876,"EDDM3A","-","XP_016876423.1",147,"epididymal secretory protein E3-alpha isoform X1"
"chromosome 14","NC_000014.9",20747581,20748024,"+",10876,"EDDM3A","-","NP_006674.2",147,"epididymal secretory protein E3-alpha precursor"
"chromosome 14","NC_000014.9",20770151,20770594,"+",64184,"EDDM3B","-","NP_071755.1",147,"epididymal secretory protein E3-beta precursor"
"chromosome 14","NC_000014.9",20781700,20782152,"+",6039,"RNASE6","-","XP_016877055.1",150,"ribonuclease K6 isoform X1"
"chromosome 14","NC_000014.9",20781700,20782152,"+",6039,"RNASE6","-","XP_016877056.1",150,"ribonuclease K6 isoform X1"
"chromosome 14","NC_000014.9",20781700,20782152,"+",6039,"RNASE6","-","NP_005606.1",150,"ribonuclease K6 precursor"
"chromosome 14","NC_000014.9",20801598,20802068,"-",6035,"RNASE1","-","NP_937875.1",156,"ribonuclease pancreatic precursor"
"chromosome 14","NC_000014.9",20801598,20802068,"-",6035,"RNASE1","-","NP_937877.1",156,"ribonuclease pancreatic precursor"
"chromosome 14","NC_000014.9",20801598,20802068,"-",6035,"RNASE1","-","NP_937878.1",156,"ribonuclease pancreatic precursor"
"chromosome 14","NC_000014.9",20801598,20802068,"-",6035,"RNASE1","-","NP_002924.1",156,"ribonuclease pancreatic precursor"
"chromosome 14","NC_000014.9",20891687,20892169,"+",6037,"RNASE3","-","NP_002926.2",160,"eosinophil cationic protein precursor"
"chromosome 14","NC_000014.9",20955772,20956257,"+",6036,"RNASE2","-","NP_002925.1",161,"non-secretory ribonuclease precursor"
"chromosome 14","NC_000014.9",20990003,20996890,"+",64745,"METTL17","-","NP_073571.1",456,"methyltransferase-like protein 17, mitochondrial isoform 2 precursor"
"chromosome 14","NC_000014.9",20990003,20996883,"+",64745,"METTL17","-","NP_001025162.1",478,"methyltransferase-like protein 17, mitochondrial isoform 1 precursor"
"chromosome 14","NC_000014.9",20992569,20996890,"+",64745,"METTL17","-","XP_016877090.1",298,"methyltransferase-like protein 17, mitochondrial isoform X2"
"chromosome 14","NC_000014.9",20992569,20996883,"+",64745,"METTL17","-","XP_006720299.1",320,"methyltransferase-like protein 17, mitochondrial isoform X1"
"chromosome 14","NC_000014.9",20999447,21001579,"+",29986,"SLC39A2","-","NP_055394.2",309,"zinc transporter ZIP2 isoform a"
"chromosome 14","NC_000014.9",20999447,21000132,"+",29986,"SLC39A2","-","NP_001243517.1",85,"zinc transporter ZIP2 isoform b"
"chromosome 14","NC_000014.9",21017596,21070851,"-",57447,"NDRG2","-","NP_001269140.1",367,"protein NDRG2 isoform c"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001269141.1",341,"protein NDRG2 isoform d"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341489.1",346,"protein NDRG2 isoform h"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_057334.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341498.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341497.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341490.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963294.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963832.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963835.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001269142.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001269143.1",357,"protein NDRG2 isoform b"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001269144.1",360,"protein NDRG2 isoform e"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341495.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341488.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341491.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341499.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341496.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341494.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963293.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963831.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963833.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_963834.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001307258.1",371,"protein NDRG2 isoform a"
"chromosome 14","NC_000014.9",21017596,21023315,"-",57447,"NDRG2","-","NP_001341487.1",389,"protein NDRG2 isoform g"
"chromosome 14","NC_000014.9",21017596,21022451,"-",57447,"NDRG2","-","NP_001269145.1",311,"protein NDRG2 isoform f"
"chromosome 14","NC_000014.9",21018026,21023315,"-",57447,"NDRG2","-","NP_001341493.1",301,"protein NDRG2 isoform i"
"chromosome 14","NC_000014.9",21030582,21036337,"+",122664,"TPPP2","-","XP_011534718.1",157,"tubulin polymerization-promoting protein family member 2 isoform X2"
"chromosome 14","NC_000014.9",21030582,21032367,"+",122664,"TPPP2","-","XP_011534719.1",124,"tubulin polymerization-promoting protein family member 2 isoform X3"
"chromosome 14","NC_000014.9",21030582,21032367,"+",122664,"TPPP2","-","XP_011534720.1",124,"tubulin polymerization-promoting protein family member 2 isoform X3"
"chromosome 14","NC_000014.9",21030582,21032367,"+",122664,"TPPP2","-","XP_011534722.1",124,"tubulin polymerization-promoting protein family member 2 isoform X3"
"chromosome 14","NC_000014.9",21030582,21032077,"+",122664,"TPPP2","-","XP_016876455.1",170,"tubulin polymerization-promoting protein family member 2 isoform X1"
"chromosome 14","NC_000014.9",21030582,21032077,"+",122664,"TPPP2","-","NP_776245.2",170,"tubulin polymerization-promoting protein family member 2"
"chromosome 14","NC_000014.9",21030582,21032077,"+",122664,"TPPP2","-","XP_005267381.1",170,"tubulin polymerization-promoting protein family member 2 isoform X1"
"chromosome 14","NC_000014.9",21033818,21034288,"-",440163,"RNASE13","-","NP_001012264.1",156,"probable inactive ribonuclease-like protein 13 precursor"
"chromosome 14","NC_000014.9",21042993,21043463,"+",84659,"RNASE7","-","NP_115961.3",156,"ribonuclease 7 precursor"
"chromosome 14","NC_000014.9",21057893,21058357,"+",122665,"RNASE8","-","NP_612204.1",154,"ribonuclease 8 precursor"
"chromosome 14","NC_000014.9",21070397,21088871,"+",55701,"ARHGEF40","-","XP_011535239.1",1523,"rho guanine nucleotide exchange factor 40 isoform X1"
"chromosome 14","NC_000014.9",21070397,21088871,"+",55701,"ARHGEF40","-","NP_060541.3",1519,"rho guanine nucleotide exchange factor 40 isoform 1"
"chromosome 14","NC_000014.9",21070397,21088871,"+",55701,"ARHGEF40","-","XP_005267901.1",1471,"rho guanine nucleotide exchange factor 40 isoform X2"
"chromosome 14","NC_000014.9",21070397,21081454,"+",55701,"ARHGEF40","-","XP_011535240.1",924,"rho guanine nucleotide exchange factor 40 isoform X4"
"chromosome 14","NC_000014.9",21074307,21088871,"+",55701,"ARHGEF40","-","XP_016876923.1",1331,"rho guanine nucleotide exchange factor 40 isoform X3"
"chromosome 14","NC_000014.9",21078385,21088871,"+",55701,"ARHGEF40","-","XP_016876924.1",809,"rho guanine nucleotide exchange factor 40 isoform X5"
"chromosome 14","NC_000014.9",21078385,21088871,"+",55701,"ARHGEF40","-","XP_016876925.1",809,"rho guanine nucleotide exchange factor 40 isoform X5"
"chromosome 14","NC_000014.9",21078385,21088871,"+",55701,"ARHGEF40","-","NP_001265458.1",805,"rho guanine nucleotide exchange factor 40 isoform 2"
"chromosome 14","NC_000014.9",21078385,21088871,"+",55701,"ARHGEF40","-","XP_016876926.1",757,"rho guanine nucleotide exchange factor 40 isoform X6"
"chromosome 14","NC_000014.9",21078385,21088871,"+",55701,"ARHGEF40","-","NP_001265459.1",757,"rho guanine nucleotide exchange factor 40 isoform 3"
"chromosome 14","NC_000014.9",21090536,21098851,"-",51222,"ZNF219","-","XP_005267796.1",768,"zinc finger protein 219 isoform X1"
"chromosome 14","NC_000014.9",21090536,21094404,"-",51222,"ZNF219","-","XP_011535127.1",759,"zinc finger protein 219 isoform X2"
"chromosome 14","NC_000014.9",21090536,21093591,"-",51222,"ZNF219","-","XP_016876843.1",722,"zinc finger protein 219 isoform X3"
"chromosome 14","NC_000014.9",21090536,21093591,"-",51222,"ZNF219","-","NP_057507.2",722,"zinc finger protein 219"
"chromosome 14","NC_000014.9",21090536,21093591,"-",51222,"ZNF219","-","NP_001095142.1",722,"zinc finger protein 219"
"chromosome 14","NC_000014.9",21090536,21093591,"-",51222,"ZNF219","-","NP_001095924.1",722,"zinc finger protein 219"
"chromosome 14","NC_000014.9",21090536,21093173,"-",51222,"ZNF219","-","XP_024305391.1",681,"zinc finger protein 219 isoform X4"
"chromosome 14","NC_000014.9",21090536,21093173,"-",51222,"ZNF219","-","XP_024305392.1",681,"zinc finger protein 219 isoform X4"
"chromosome 14","NC_000014.9",21090536,21093173,"-",51222,"ZNF219","-","XP_024305393.1",681,"zinc finger protein 219 isoform X4"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","NP_001140155.1",217,"transmembrane protein 253"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_006720296.1",217,"transmembrane protein 253 isoform X1"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535380.1",217,"transmembrane protein 253 isoform X1"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535381.1",217,"transmembrane protein 253 isoform X1"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535386.1",168,"transmembrane protein 253 isoform X4"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535385.1",180,"transmembrane protein 253 isoform X3"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535383.1",180,"transmembrane protein 253 isoform X2"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535384.1",180,"transmembrane protein 253 isoform X2"
"chromosome 14","NC_000014.9",21101344,21103258,"+",643382,"TMEM253","-","XP_011535387.1",143,"transmembrane protein 253 isoform X5"
"chromosome 14","NC_000014.9",21154937,21155872,"-",390445,"OR5AU1","-","NP_001004731.2",311,"olfactory receptor 5AU1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_016876741.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_016876742.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","NP_004491.2",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform b"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","NP_001070911.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform b"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_024305326.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_024305327.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_006720188.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_011535014.1",293,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X2"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","NP_112604.2",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform a"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","NP_001070910.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform a"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_024305324.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_024305325.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_011535010.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_011535011.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_011535012.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21211223,21234193,"-",3183,"HNRNPC","-","XP_011535013.1",306,"heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1"
"chromosome 14","NC_000014.9",21287977,21351216,"+",57096,"RPGRIP1","-","NP_065099.3",1286,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 1"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_005267936.1",929,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X1"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","NP_001364877.1",928,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 3"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_011535280.1",928,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X2"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_024305431.1",927,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X3"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_011535283.1",764,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X6"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_016876962.1",763,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X7"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_024305432.1",762,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X8"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_011535281.1",857,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X5"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_011535284.1",649,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X10"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","NP_001364878.1",648,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 4"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_024305434.1",647,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X12"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","NP_001364452.1",612,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 2"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","NP_001364879.1",612,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 5"
"chromosome 14","NC_000014.9",21317619,21351216,"+",57096,"RPGRIP1","-","XP_005267937.1",918,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X4"
"chromosome 14","NC_000014.9",21321364,21351216,"+",57096,"RPGRIP1","-","NP_001364880.1",447,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform 6"
"chromosome 14","NC_000014.9",21321869,21351216,"+",57096,"RPGRIP1","-","XP_005267938.1",745,"X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X9"
"chromosome 14","NC_000014.9",21352673,21383927,"-",11198,"SUPT16H","-","NP_009123.1",1047,"FACT complex subunit SPT16"
"chromosome 14","NC_000014.9",21352673,21372008,"-",11198,"SUPT16H","-","XP_011534683.1",982,"FACT complex subunit SPT16 isoform X1"
"chromosome 14","NC_000014.9",21385613,21431816,"-",57680,"CHD8","-","NP_065971.2",2302,"chromodomain-helicase-DNA-binding protein 8 isoform 2"
"chromosome 14","NC_000014.9",21385613,21431643,"-",57680,"CHD8","-","NP_001164100.1",2581,"chromodomain-helicase-DNA-binding protein 8 isoform 1"
"chromosome 14","NC_000014.9",21461196,21476872,"-",84932,"RAB2B","-","NP_116235.2",216,"ras-related protein Rab-2B isoform 1"
"chromosome 14","NC_000014.9",21461196,21474914,"-",84932,"RAB2B","-","NP_001156852.1",170,"ras-related protein Rab-2B isoform 2"
"chromosome 14","NC_000014.9",21461196,21469208,"-",84932,"RAB2B","-","XP_016877201.1",147,"ras-related protein Rab-2B isoform X2"
"chromosome 14","NC_000014.9",21461196,21469092,"-",84932,"RAB2B","-","XP_016877199.1",171,"ras-related protein Rab-2B isoform X1"
