#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 20","NC_000020.11",349644,353635,"+",80023,"NRSN2","-","XP_011527662.1",204,"neurensin-2 isoform X1"
"chromosome 20","NC_000020.11",349644,353635,"+",80023,"NRSN2","-","XP_011527664.1",204,"neurensin-2 isoform X1"
"chromosome 20","NC_000020.11",349644,353635,"+",80023,"NRSN2","-","XP_011527665.1",204,"neurensin-2 isoform X1"
"chromosome 20","NC_000020.11",349644,353635,"+",80023,"NRSN2","-","NP_001310608.1",160,"neurensin-2 isoform 2"
"chromosome 20","NC_000020.11",382546,396690,"+",57761,"TRIB3","-","XP_016883478.1",385,"tribbles homolog 3 isoform X1"
"chromosome 20","NC_000020.11",382546,396690,"+",57761,"TRIB3","-","NP_001288130.1",385,"tribbles homolog 3 isoform 2"
"chromosome 20","NC_000020.11",388011,396690,"+",57761,"TRIB3","-","NP_066981.2",358,"tribbles homolog 3 isoform 1"
"chromosome 20","NC_000020.11",388011,396690,"+",57761,"TRIB3","-","NP_001288117.1",358,"tribbles homolog 3 isoform 1"
"chromosome 20","NC_000020.11",388011,396690,"+",57761,"TRIB3","-","NP_001288119.1",358,"tribbles homolog 3 isoform 1"
"chromosome 20","NC_000020.11",388011,396690,"+",57761,"TRIB3","-","NP_001288122.1",358,"tribbles homolog 3 isoform 1"
"chromosome 20","NC_000020.11",388011,396690,"+",57761,"TRIB3","-","NP_001288125.1",358,"tribbles homolog 3 isoform 1"
"chromosome 20","NC_000020.11",408739,430430,"+",10616,"RBCK1","-","NP_006453.1",468,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform 1"
"chromosome 20","NC_000020.11",408758,430430,"+",10616,"RBCK1","-","XP_011527439.1",568,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X1"
"chromosome 20","NC_000020.11",408758,430430,"+",10616,"RBCK1","-","XP_005260702.1",527,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X3"
"chromosome 20","NC_000020.11",408758,430430,"+",10616,"RBCK1","-","XP_011527440.1",551,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X2"
"chromosome 20","NC_000020.11",408758,430430,"+",10616,"RBCK1","-","NP_112506.2",510,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform 2"
"chromosome 20","NC_000020.11",408758,428954,"+",10616,"RBCK1","-","XP_011527441.1",502,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X4"
"chromosome 20","NC_000020.11",408758,420076,"+",10616,"RBCK1","-","XP_011527442.1",362,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X5"
"chromosome 20","NC_000020.11",408758,410562,"+",10616,"RBCK1","-","NP_001310889.1",105,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform 4"
"chromosome 20","NC_000020.11",417820,430430,"+",10616,"RBCK1","-","NP_001310885.1",340,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform 3"
"chromosome 20","NC_000020.11",417820,430430,"+",10616,"RBCK1","-","NP_001310887.1",340,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform 3"
"chromosome 20","NC_000020.11",417820,430430,"+",10616,"RBCK1","-","XP_016883083.1",340,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X6"
"chromosome 20","NC_000020.11",417820,430430,"+",10616,"RBCK1","-","XP_016883084.1",340,"ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X6"
"chromosome 20","NC_000020.11",438586,462405,"-",128637,"TBC1D20","-","XP_016883134.1",341,"TBC1 domain family member 20 isoform X2"
"chromosome 20","NC_000020.11",438586,462405,"-",128637,"TBC1D20","-","XP_006723603.1",341,"TBC1 domain family member 20 isoform X2"
"chromosome 20","NC_000020.11",438586,462405,"-",128637,"TBC1D20","-","NP_653229.1",403,"TBC1 domain family member 20"
"chromosome 20","NC_000020.11",438586,462405,"-",128637,"TBC1D20","-","XP_005260718.1",403,"TBC1 domain family member 20 isoform X1"
"chromosome 20","NC_000020.11",483961,508551,"-",1457,"CSNK2A1","-","NP_001349700.1",391,"casein kinase II subunit alpha isoform a"
"chromosome 20","NC_000020.11",483961,508551,"-",1457,"CSNK2A1","-","NP_001349699.1",391,"casein kinase II subunit alpha isoform a"
"chromosome 20","NC_000020.11",483961,508551,"-",1457,"CSNK2A1","-","NP_808227.1",391,"casein kinase II subunit alpha isoform a"
"chromosome 20","NC_000020.11",483961,508551,"-",1457,"CSNK2A1","-","NP_001886.1",391,"casein kinase II subunit alpha isoform a"
"chromosome 20","NC_000020.11",483961,497738,"-",1457,"CSNK2A1","-","NP_808228.1",255,"casein kinase II subunit alpha isoform b"
"chromosome 20","NC_000020.11",604591,610237,"-",6939,"TCF15","-","NP_004600.2",199,"transcription factor 15"
"chromosome 20","NC_000020.11",648714,653185,"-",140809,"SRXN1","-","NP_542763.1",137,"sulfiredoxin-1"
"chromosome 20","NC_000020.11",663671,675601,"-",85508,"SCRT2","-","NP_149120.1",307,"transcriptional repressor scratch 2"
"chromosome 20","NC_000020.11",761026,765774,"-",113278,"SLC52A3","-","XP_024307589.1",469,"solute carrier family 52, riboflavin transporter, member 3 isoform X1"
"chromosome 20","NC_000020.11",761026,765774,"-",113278,"SLC52A3","-","NP_212134.3",469,"solute carrier family 52, riboflavin transporter, member 3"
"chromosome 20","NC_000020.11",761026,765774,"-",113278,"SLC52A3","-","NP_001357015.1",469,"solute carrier family 52, riboflavin transporter, member 3"
"chromosome 20","NC_000020.11",761026,765774,"-",113278,"SLC52A3","-","NP_001357014.1",469,"solute carrier family 52, riboflavin transporter, member 3"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_001035812.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_113612.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_997004.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_001276074.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_001276075.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","NP_001276076.1",295,"protein FAM110A"
"chromosome 20","NC_000020.11",844805,845692,"+",83541,"FAM110A","-","XP_011527683.1",295,"protein FAM110A isoform X1"
"chromosome 20","NC_000020.11",872960,916214,"-",51378,"ANGPT4","-","XP_011527541.1",451,"angiopoietin-4 isoform X1"
"chromosome 20","NC_000020.11",872960,916214,"-",51378,"ANGPT4","-","NP_057069.1",503,"angiopoietin-4 isoform 1 precursor"
"chromosome 20","NC_000020.11",873108,916214,"-",51378,"ANGPT4","-","NP_001309738.1",410,"angiopoietin-4 isoform 2 precursor"
"chromosome 20","NC_000020.11",960357,1002164,"-",343637,"RSPO4","-","NP_001035096.1",172,"R-spondin-4 isoform 2 precursor"
"chromosome 20","NC_000020.11",960357,1002164,"-",343637,"RSPO4","-","NP_001025042.2",234,"R-spondin-4 isoform 1 precursor"
"chromosome 20","NC_000020.11",963729,1002164,"-",343637,"RSPO4","-","XP_016883328.1",266,"R-spondin-4 isoform X1"
"chromosome 20","NC_000020.11",1118774,1166254,"+",9491,"PSMF1","-","NP_001310337.1",263,"proteasome inhibitor PI31 subunit isoform 4"
"chromosome 20","NC_000020.11",1118774,1166238,"+",9491,"PSMF1","-","NP_001310339.1",263,"proteasome inhibitor PI31 subunit isoform 6"
"chromosome 20","NC_000020.11",1118774,1165080,"+",9491,"PSMF1","-","NP_006805.2",271,"proteasome inhibitor PI31 subunit isoform 1"
"chromosome 20","NC_000020.11",1118774,1165080,"+",9491,"PSMF1","-","NP_848693.2",271,"proteasome inhibitor PI31 subunit isoform 1"
"chromosome 20","NC_000020.11",1118774,1165034,"+",9491,"PSMF1","-","NP_001310338.1",261,"proteasome inhibitor PI31 subunit isoform 5"
"chromosome 20","NC_000020.11",1125633,1166254,"+",9491,"PSMF1","-","NP_001310336.1",175,"proteasome inhibitor PI31 subunit isoform 3"
"chromosome 20","NC_000020.11",1180848,1186596,"-",55321,"TMEM74B","-","XP_011527583.1",313,"transmembrane protein 74B isoform X1"
"chromosome 20","NC_000020.11",1180848,1186259,"-",55321,"TMEM74B","-","XP_016883412.1",288,"transmembrane protein 74B isoform X2"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","XP_016883413.1",256,"transmembrane protein 74B isoform X3"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","NP_001291677.1",256,"transmembrane protein 74B isoform 1"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","XP_011527584.1",256,"transmembrane protein 74B isoform X3"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","XP_011527585.1",256,"transmembrane protein 74B isoform X3"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","XP_011527586.1",256,"transmembrane protein 74B isoform X3"
"chromosome 20","NC_000020.11",1180848,1183801,"-",55321,"TMEM74B","-","NP_060824.1",256,"transmembrane protein 74B isoform 1"
"chromosome 20","NC_000020.11",1180848,1181546,"-",55321,"TMEM74B","-","XP_016883414.1",232,"transmembrane protein 74B isoform X4"
"chromosome 20","NC_000020.11",1180848,1181546,"-",55321,"TMEM74B","-","NP_001291678.1",232,"transmembrane protein 74B isoform 2"
"chromosome 20","NC_000020.11",1180848,1181546,"-",55321,"TMEM74B","-","XP_011527587.1",232,"transmembrane protein 74B isoform X4"
"chromosome 20","NC_000020.11",1203517,1207102,"+",400831,"C20orf202","-","NP_001009612.1",122,"uncharacterized protein C20orf202"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_006723665.1",564,"double-strand-break repair protein rad21-like protein 1 isoform X1"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_006723666.1",564,"double-strand-break repair protein rad21-like protein 1 isoform X1"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_011527619.1",564,"double-strand-break repair protein rad21-like protein 1 isoform X1"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_006723667.1",563,"double-strand-break repair protein rad21-like protein 1 isoform X2"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","NP_001130038.2",556,"double-strand-break repair protein rad21-like protein 1"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_006723668.1",556,"double-strand-break repair protein rad21-like protein 1 isoform X3"
"chromosome 20","NC_000020.11",1228454,1254457,"+",642636,"RAD21L1","-","XP_024307732.1",555,"double-strand-break repair protein rad21-like protein 1 isoform X4"
"chromosome 20","NC_000020.11",1231615,1254457,"+",642636,"RAD21L1","-","XP_011527621.1",443,"double-strand-break repair protein rad21-like protein 1 isoform X5"
"chromosome 20","NC_000020.11",1231615,1254457,"+",642636,"RAD21L1","-","XP_011527622.1",443,"double-strand-break repair protein rad21-like protein 1 isoform X5"
"chromosome 20","NC_000020.11",1238208,1254457,"+",642636,"RAD21L1","-","XP_024307733.1",342,"double-strand-break repair protein rad21-like protein 1 isoform X6"
"chromosome 20","NC_000020.11",1296240,1306054,"+",9751,"SNPH","-","XP_011527704.1",571,"syntaphilin isoform X1"
"chromosome 20","NC_000020.11",1296240,1306054,"+",9751,"SNPH","-","XP_011527705.1",571,"syntaphilin isoform X1"
"chromosome 20","NC_000020.11",1296240,1306054,"+",9751,"SNPH","-","NP_001305163.1",538,"syntaphilin isoform 1"
"chromosome 20","NC_000020.11",1296372,1306054,"+",9751,"SNPH","-","XP_005260946.1",527,"syntaphilin isoform X2"
"chromosome 20","NC_000020.11",1296372,1306054,"+",9751,"SNPH","-","XP_011527706.1",527,"syntaphilin isoform X2"
"chromosome 20","NC_000020.11",1296372,1306054,"+",9751,"SNPH","-","NP_055538.2",494,"syntaphilin isoform 2"
"chromosome 20","NC_000020.11",1310441,1320416,"-",27111,"SDCBP2","-","NP_536737.3",292,"syntenin-2 isoform a"
"chromosome 20","NC_000020.11",1310441,1320416,"-",27111,"SDCBP2","-","NP_001186713.1",292,"syntenin-2 isoform a"
"chromosome 20","NC_000020.11",1310441,1313468,"-",27111,"SDCBP2","-","NP_056500.2",207,"syntenin-2 isoform b"
"chromosome 20","NC_000020.11",1370029,1392998,"-",2280,"FKBP1A","-","NP_001186715.1",97,"peptidyl-prolyl cis-trans isomerase FKBP1A isoform b"
"chromosome 20","NC_000020.11",1372112,1392998,"-",2280,"FKBP1A","-","NP_463460.1",108,"peptidyl-prolyl cis-trans isomerase FKBP1A isoform a"
"chromosome 20","NC_000020.11",1372112,1392998,"-",2280,"FKBP1A","-","NP_000792.1",108,"peptidyl-prolyl cis-trans isomerase FKBP1A isoform a"
"chromosome 20","NC_000020.11",1443749,1466824,"-",55968,"NSFL1C","-","NP_061327.2",339,"NSFL1 cofactor p47 isoform b"
"chromosome 20","NC_000020.11",1443749,1466824,"-",55968,"NSFL1C","-","NP_057227.2",370,"NSFL1 cofactor p47 isoform a"
"chromosome 20","NC_000020.11",1443749,1466824,"-",55968,"NSFL1C","-","NP_001193665.1",372,"NSFL1 cofactor p47 isoform d"
"chromosome 20","NC_000020.11",1443749,1466824,"-",55968,"NSFL1C","-","XP_011527603.1",373,"NSFL1 cofactor p47 isoform X2"
"chromosome 20","NC_000020.11",1443749,1466824,"-",55968,"NSFL1C","-","XP_011527602.1",375,"NSFL1 cofactor p47 isoform X1"
"chromosome 20","NC_000020.11",1443749,1463384,"-",55968,"NSFL1C","-","XP_011527606.1",319,"NSFL1 cofactor p47 isoform X5"
"chromosome 20","NC_000020.11",1443749,1463384,"-",55968,"NSFL1C","-","XP_016883446.1",321,"NSFL1 cofactor p47 isoform X6"
"chromosome 20","NC_000020.11",1443749,1460957,"-",55968,"NSFL1C","-","XP_016883445.1",320,"NSFL1 cofactor p47 isoform X4"
"chromosome 20","NC_000020.11",1443749,1460957,"-",55968,"NSFL1C","-","XP_011527604.1",322,"NSFL1 cofactor p47 isoform X3"
"chromosome 20","NC_000020.11",1443749,1458239,"-",55968,"NSFL1C","-","XP_006723657.1",259,"NSFL1 cofactor p47 isoform X9"
"chromosome 20","NC_000020.11",1443749,1458239,"-",55968,"NSFL1C","-","XP_006723655.1",261,"NSFL1 cofactor p47 isoform X8"
"chromosome 20","NC_000020.11",1443749,1458239,"-",55968,"NSFL1C","-","XP_006723656.1",261,"NSFL1 cofactor p47 isoform X8"
"chromosome 20","NC_000020.11",1443749,1456611,"-",55968,"NSFL1C","-","XP_016883447.1",285,"NSFL1 cofactor p47 isoform X7"
"chromosome 20","NC_000020.11",1476167,1491359,"-",284759,"SIRPB2","-","NP_001128308.1",244,"signal-regulatory protein beta-2 isoform 2 precursor"
"chromosome 20","NC_000020.11",1476167,1491359,"-",284759,"SIRPB2","-","NP_001116434.1",342,"signal-regulatory protein beta-2 isoform 1 precursor"
"chromosome 20","NC_000020.11",1477150,1491359,"-",284759,"SIRPB2","-","XP_005260766.1",250,"signal-regulatory protein beta-2 isoform X3"
"chromosome 20","NC_000020.11",1477150,1491359,"-",284759,"SIRPB2","-","XP_005260765.1",348,"signal-regulatory protein beta-2 isoform X1"
"chromosome 20","NC_000020.11",1477150,1480009,"-",284759,"SIRPB2","-","XP_011527523.1",301,"signal-regulatory protein beta-2 isoform X2"
"chromosome 20","NC_000020.11",1477150,1479935,"-",284759,"SIRPB2","-","XP_011527527.1",201,"signal-regulatory protein beta-2 isoform X5"
"chromosome 20","NC_000020.11",1477150,1479736,"-",284759,"SIRPB2","-","XP_011527525.1",210,"signal-regulatory protein beta-2 isoform X4"
"chromosome 20","NC_000020.11",1477150,1479736,"-",284759,"SIRPB2","-","XP_011527526.1",210,"signal-regulatory protein beta-2 isoform X4"
"chromosome 20","NC_000020.11",1534425,1557653,"-",128646,"SIRPD","-","NP_848555.2",197,"signal-regulatory protein delta precursor"
"chromosome 20","NC_000020.11",1566155,1619944,"-",10326,"SIRPB1","-","NP_001077379.1",181,"signal-regulatory protein beta-1 isoform 2 precursor"
"chromosome 20","NC_000020.11",1566155,1619944,"-",10326,"SIRPB1","-","XP_016883066.1",398,"signal-regulatory protein beta-1 isoform X1"
"chromosome 20","NC_000020.11",1566155,1619944,"-",10326,"SIRPB1","-","NP_006056.2",398,"signal-regulatory protein beta-1 isoform 1 precursor"
"chromosome 20","NC_000020.11",1566155,1588632,"-",10326,"SIRPB1","-","NP_001317568.1",180,"signal-regulatory protein beta-1 isoform 4 precursor"
"chromosome 20","NC_000020.11",1566155,1588632,"-",10326,"SIRPB1","-","XP_005260700.1",286,"signal-regulatory protein beta-1 isoform X6"
"chromosome 20","NC_000020.11",1566155,1588632,"-",10326,"SIRPB1","-","XP_005260698.1",397,"signal-regulatory protein beta-1 isoform X2"
"chromosome 20","NC_000020.11",1566480,1619944,"-",10326,"SIRPB1","-","XP_016883072.1",363,"signal-regulatory protein beta-1 isoform X5"
"chromosome 20","NC_000020.11",1566480,1619944,"-",10326,"SIRPB1","-","XP_016883073.1",363,"signal-regulatory protein beta-1 isoform X5"
"chromosome 20","NC_000020.11",1568299,1619944,"-",10326,"SIRPB1","-","XP_016883067.1",384,"signal-regulatory protein beta-1 isoform X3"
"chromosome 20","NC_000020.11",1568299,1619944,"-",10326,"SIRPB1","-","XP_016883068.1",384,"signal-regulatory protein beta-1 isoform X3"
"chromosome 20","NC_000020.11",1568299,1619944,"-",10326,"SIRPB1","-","XP_016883069.1",384,"signal-regulatory protein beta-1 isoform X3"
"chromosome 20","NC_000020.11",1598824,1619944,"-",10326,"SIRPB1","-","NP_001316086.1",398,"signal-regulatory protein beta-1 isoform 3 precursor"
"chromosome 20","NC_000020.11",1598824,1619944,"-",10326,"SIRPB1","-","NP_001129316.1",398,"signal-regulatory protein beta-1 isoform 3 precursor"
"chromosome 20","NC_000020.11",1603205,1619944,"-",10326,"SIRPB1","-","XP_011527436.1",381,"signal-regulatory protein beta-1 isoform X4"
"chromosome 20","NC_000020.11",1630224,1657714,"-",55423,"SIRPG","-","NP_543006.2",170,"signal-regulatory protein gamma isoform 2 precursor"
"chromosome 20","NC_000020.11",1630224,1657714,"-",55423,"SIRPG","-","XP_005260806.1",281,"signal-regulatory protein gamma isoform X2"
"chromosome 20","NC_000020.11",1630224,1657714,"-",55423,"SIRPG","-","NP_001034597.1",276,"signal-regulatory protein gamma isoform 3 precursor"
"chromosome 20","NC_000020.11",1630224,1657714,"-",55423,"SIRPG","-","NP_061026.2",387,"signal-regulatory protein gamma isoform 1 precursor"
"chromosome 20","NC_000020.11",1630224,1649382,"-",55423,"SIRPG","-","XP_011527588.1",354,"signal-regulatory protein gamma isoform X1"
"chromosome 20","NC_000020.11",1635977,1657714,"-",55423,"SIRPG","-","XP_011527589.1",262,"signal-regulatory protein gamma isoform X3"
"chromosome 20","NC_000020.11",1839584,1840522,"-",107984104,"LOC107984104","-","XP_016883676.1",312,"uncharacterized protein LOC107984104"
"chromosome 20","NC_000020.11",1839584,1840522,"-",107984104,"LOC107984104","-","XP_016883677.1",312,"uncharacterized protein LOC107984104"
"chromosome 20","NC_000020.11",1839584,1840522,"-",107984104,"LOC107984104","-","XP_016883678.1",312,"uncharacterized protein LOC107984104"
"chromosome 20","NC_000020.11",1839584,1840522,"-",107984104,"LOC107984104","-","XP_016883679.1",312,"uncharacterized protein LOC107984104"
"chromosome 20","NC_000020.11",1839584,1840522,"-",107984104,"LOC107984104","-","XP_016883680.1",312,"uncharacterized protein LOC107984104"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","NP_001317657.1",508,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform 2 precursor"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","XP_024307604.1",508,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform X1"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","XP_005260727.1",508,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform X1"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","NP_542970.1",504,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform 1 precursor"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","NP_001035111.1",504,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform 1 precursor"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","NP_001035112.1",504,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform 1 precursor"
"chromosome 20","NC_000020.11",1895448,1937568,"+",140885,"SIRPA","-","XP_006723608.1",291,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform X3"
"chromosome 20","NC_000020.11",1914323,1937568,"+",140885,"SIRPA","-","XP_011527475.1",508,"tyrosine-protein phosphatase non-receptor type substrate 1 isoform X2"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_016883367.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","NP_077722.1",254,"proenkephalin-B preproprotein"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","NP_001177821.1",254,"proenkephalin-B preproprotein"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","NP_001177827.1",254,"proenkephalin-B preproprotein"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","NP_001177828.1",254,"proenkephalin-B preproprotein"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","NP_001177829.1",254,"proenkephalin-B preproprotein"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527546.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527547.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527548.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527549.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527550.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527551.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",1980323,1983084,"-",5173,"PDYN","-","XP_011527552.1",254,"proenkephalin-B isoform X1"
"chromosome 20","NC_000020.11",2101594,2143896,"+",140901,"STK35","-","XP_011527476.1",430,"serine/threonine-protein kinase 35 isoform X1"
"chromosome 20","NC_000020.11",2101882,2117378,"+",140901,"STK35","-","NP_543026.2",534,"serine/threonine-protein kinase 35"
"chromosome 20","NC_000020.11",2296064,2340581,"+",7053,"TGM3","-","NP_003236.3",693,"protein-glutamine gamma-glutamyltransferase E"
"chromosome 20","NC_000020.11",2380969,2432643,"+",343641,"TGM6","-","NP_945345.2",706,"protein-glutamine gamma-glutamyltransferase 6 isoform 1"
"chromosome 20","NC_000020.11",2380969,2432534,"+",343641,"TGM6","-","NP_001241663.1",625,"protein-glutamine gamma-glutamyltransferase 6 isoform 2"
"chromosome 20","NC_000020.11",2461756,2470690,"-",6628,"SNRPB","-","NP_937859.1",240,"small nuclear ribonucleoprotein-associated proteins B and B\\' isoform B\\'"
"chromosome 20","NC_000020.11",2461929,2470690,"-",6628,"SNRPB","-","NP_003082.1",231,"small nuclear ribonucleoprotein-associated proteins B and B\\' isoform B"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_001308734.1",598,"zinc finger protein 343 isoform 6"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_001308729.1",599,"zinc finger protein 343 isoform 1"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_077301.4",599,"zinc finger protein 343 isoform 1"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_001269424.1",599,"zinc finger protein 343 isoform 1"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_001269425.1",599,"zinc finger protein 343 isoform 1"
"chromosome 20","NC_000020.11",2483161,2493895,"-",79175,"ZNF343","-","NP_001308732.1",639,"zinc finger protein 343 isoform 5"
