#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_001361445.1",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_004559.4",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_001258753.1",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_001258754.1",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_001284628.1",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",2948298,2959332,"-",5269,"SERPINB6","-","NP_001284629.1",376,"serpin B6 isoform a"
"chromosome 6","NC_000006.12",3006553,3019655,"+",4835,"NQO2","-","NP_000895.2",231,"ribosyldihydronicotinamide dehydrogenase"
"chromosome 6","NC_000006.12",3006553,3019655,"+",4835,"NQO2","-","NP_001277150.1",231,"ribosyldihydronicotinamide dehydrogenase"
"chromosome 6","NC_000006.12",3006553,3019655,"+",4835,"NQO2","-","NP_001305869.1",231,"ribosyldihydronicotinamide dehydrogenase"
"chromosome 6","NC_000006.12",3006553,3019655,"+",4835,"NQO2","-","NP_001277151.1",193,"ribosyldihydronicotinamide dehydrogenase"
"chromosome 6","NC_000006.12",3076824,3113339,"+",8737,"RIPK1","-","NP_001341859.1",671,"receptor-interacting serine/threonine-protein kinase 1 isoform 1"
"chromosome 6","NC_000006.12",3076824,3113339,"+",8737,"RIPK1","-","NP_003795.2",671,"receptor-interacting serine/threonine-protein kinase 1 isoform 1"
"chromosome 6","NC_000006.12",3076824,3113339,"+",8737,"RIPK1","-","NP_001341860.1",625,"receptor-interacting serine/threonine-protein kinase 1 isoform 3"
"chromosome 6","NC_000006.12",3076824,3090813,"+",8737,"RIPK1","-","XP_016866894.1",356,"receptor-interacting serine/threonine-protein kinase 1 isoform X1"
"chromosome 6","NC_000006.12",3076824,3090813,"+",8737,"RIPK1","-","XP_006715300.2",356,"receptor-interacting serine/threonine-protein kinase 1 isoform X1"
"chromosome 6","NC_000006.12",3083115,3113339,"+",8737,"RIPK1","-","XP_016866892.1",508,"receptor-interacting serine/threonine-protein kinase 1 isoform X2"
"chromosome 6","NC_000006.12",3083115,3113339,"+",8737,"RIPK1","-","NP_001341863.1",508,"receptor-interacting serine/threonine-protein kinase 1 isoform 2"
"chromosome 6","NC_000006.12",3083115,3113339,"+",8737,"RIPK1","-","NP_001341861.1",508,"receptor-interacting serine/threonine-protein kinase 1 isoform 2"
"chromosome 6","NC_000006.12",3083115,3113339,"+",8737,"RIPK1","-","NP_001341862.1",508,"receptor-interacting serine/threonine-protein kinase 1 isoform 2"
"chromosome 6","NC_000006.12",3083115,3113339,"+",8737,"RIPK1","-","NP_001303990.1",508,"receptor-interacting serine/threonine-protein kinase 1 isoform 2"
"chromosome 6","NC_000006.12",3094341,3113339,"+",8737,"RIPK1","-","XP_016866893.1",382,"receptor-interacting serine/threonine-protein kinase 1 isoform X3"
"chromosome 6","NC_000006.12",3118741,3152575,"+",670,"BPHL","-","NP_004323.2",291,"valacyclovir hydrolase isoform 1 precursor"
"chromosome 6","NC_000006.12",3119457,3152575,"+",670,"BPHL","-","NP_001289706.1",274,"valacyclovir hydrolase isoform 2"
"chromosome 6","NC_000006.12",3153863,3157463,"-",7280,"TUBB2A","-","NP_001060.1",445,"tubulin beta-2A chain isoform 1"
"chromosome 6","NC_000006.12",3153863,3154945,"-",7280,"TUBB2A","-","NP_001297244.1",360,"tubulin beta-2A chain isoform 2"
"chromosome 6","NC_000006.12",3224751,3227543,"-",347733,"TUBB2B","-","NP_821080.1",445,"tubulin beta-2B chain"
"chromosome 6","NC_000006.12",3254863,3264198,"+",389362,"PSMG4","-","XP_011512897.1",102,"proteasome assembly chaperone 4 isoform X4"
"chromosome 6","NC_000006.12",3255173,3267712,"+",389362,"PSMG4","-","XP_011512893.1",123,"proteasome assembly chaperone 4 isoform X1"
"chromosome 6","NC_000006.12",3259023,3302934,"+",389362,"PSMG4","-","XP_011512895.1",108,"proteasome assembly chaperone 4 isoform X2"
"chromosome 6","NC_000006.12",3259023,3267712,"+",389362,"PSMG4","-","NP_001122064.1",162,"proteasome assembly chaperone 4 isoform a"
"chromosome 6","NC_000006.12",3259023,3267712,"+",389362,"PSMG4","-","NP_001122063.1",123,"proteasome assembly chaperone 4 isoform b"
"chromosome 6","NC_000006.12",3259023,3264250,"+",389362,"PSMG4","-","XP_011512896.1",108,"proteasome assembly chaperone 4 isoform X3"
"chromosome 6","NC_000006.12",3259023,3263824,"+",389362,"PSMG4","-","NP_001129222.1",104,"proteasome assembly chaperone 4 isoform c"
"chromosome 6","NC_000006.12",3273055,3456559,"-",63027,"SLC22A23","-","NP_056297.1",686,"solute carrier family 22 member 23 isoform a"
"chromosome 6","NC_000006.12",3273055,3456559,"-",63027,"SLC22A23","-","XP_011513103.1",710,"solute carrier family 22 member 23 isoform X1"
"chromosome 6","NC_000006.12",3273055,3439356,"-",63027,"SLC22A23","-","XP_016866669.1",512,"solute carrier family 22 member 23 isoform X2"
"chromosome 6","NC_000006.12",3273055,3410257,"-",63027,"SLC22A23","-","XP_016866670.1",405,"solute carrier family 22 member 23 isoform X3"
"chromosome 6","NC_000006.12",3273055,3410257,"-",63027,"SLC22A23","-","XP_016866675.1",405,"solute carrier family 22 member 23 isoform X3"
"chromosome 6","NC_000006.12",3273055,3410257,"-",63027,"SLC22A23","-","NP_068764.3",405,"solute carrier family 22 member 23 isoform b"
"chromosome 6","NC_000006.12",3273055,3410257,"-",63027,"SLC22A23","-","NP_001273384.1",405,"solute carrier family 22 member 23 isoform b"
"chromosome 6","NC_000006.12",3273055,3324118,"-",63027,"SLC22A23","-","XP_016866671.1",389,"solute carrier family 22 member 23 isoform X4"
"chromosome 6","NC_000006.12",3273055,3323970,"-",63027,"SLC22A23","-","XP_016866673.1",371,"solute carrier family 22 member 23 isoform X6"
"chromosome 6","NC_000006.12",3323830,3456559,"-",63027,"SLC22A23","-","NP_001273385.1",361,"solute carrier family 22 member 23 isoform c"
"chromosome 6","NC_000006.12",3356178,3456559,"-",63027,"SLC22A23","-","XP_016866674.1",361,"solute carrier family 22 member 23 isoform X7"
"chromosome 6","NC_000006.12",3356580,3456559,"-",63027,"SLC22A23","-","XP_016866672.1",376,"solute carrier family 22 member 23 isoform X5"
"chromosome 6","NC_000006.12",3723619,3751531,"-",221749,"PXDC1","-","NP_899229.2",231,"PX domain-containing protein 1"
"chromosome 6","NC_000006.12",3723619,3738868,"-",221749,"PXDC1","-","XP_011512695.1",170,"PX domain-containing protein 1 isoform X1"
"chromosome 6","NC_000006.12",3849812,3850789,"+",26240,"FAM50B","-","XP_016866218.1",325,"protein FAM50B isoform X1"
"chromosome 6","NC_000006.12",3849812,3850789,"+",26240,"FAM50B","-","NP_036267.1",325,"protein FAM50B"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866899.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866900.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866902.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866903.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866904.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866905.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866906.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866907.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866909.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866910.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866911.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866912.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866913.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866914.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866915.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866916.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866917.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","XP_016866919.1",1007,"serine/threonine-protein kinase PRP4 homolog isoform X1"
"chromosome 6","NC_000006.12",4021426,4060616,"+",8899,"PRPF4B","-","NP_003904.3",1007,"serine/threonine-protein kinase PRP4 homolog"
"chromosome 6","NC_000006.12",4021426,4056549,"+",8899,"PRPF4B","-","XP_016866921.1",867,"serine/threonine-protein kinase PRP4 homolog isoform X2"
"chromosome 6","NC_000006.12",4021426,4056549,"+",8899,"PRPF4B","-","XP_016866922.1",867,"serine/threonine-protein kinase PRP4 homolog isoform X2"
"chromosome 6","NC_000006.12",4021426,4056549,"+",8899,"PRPF4B","-","XP_016866923.1",867,"serine/threonine-protein kinase PRP4 homolog isoform X2"
"chromosome 6","NC_000006.12",4021426,4056549,"+",8899,"PRPF4B","-","XP_016866924.1",867,"serine/threonine-protein kinase PRP4 homolog isoform X2"
"chromosome 6","NC_000006.12",4021426,4055576,"+",8899,"PRPF4B","-","XP_011513272.1",829,"serine/threonine-protein kinase PRP4 homolog isoform X3"
"chromosome 6","NC_000006.12",4050542,4077414,"-",222826,"FAM217A","-","XP_024302124.1",103,"protein FAM217A isoform X7"
"chromosome 6","NC_000006.12",4068696,4087138,"-",222826,"FAM217A","-","XP_011512717.1",498,"protein FAM217A isoform X3"
"chromosome 6","NC_000006.12",4068696,4077474,"-",222826,"FAM217A","-","XP_011512718.1",495,"protein FAM217A isoform X4"
"chromosome 6","NC_000006.12",4068696,4077474,"-",222826,"FAM217A","-","XP_016865969.1",528,"protein FAM217A isoform X1"
"chromosome 6","NC_000006.12",4068696,4077414,"-",222826,"FAM217A","-","NP_775834.2",508,"protein FAM217A"
"chromosome 6","NC_000006.12",4068696,4077401,"-",222826,"FAM217A","-","XP_016865970.1",499,"protein FAM217A isoform X2"
"chromosome 6","NC_000006.12",4068696,4077401,"-",222826,"FAM217A","-","XP_005249008.1",499,"protein FAM217A isoform X2"
"chromosome 6","NC_000006.12",4068696,4074591,"-",222826,"FAM217A","-","XP_011512719.1",460,"protein FAM217A isoform X5"
"chromosome 6","NC_000006.12",4068696,4073477,"-",222826,"FAM217A","-","XP_016865971.1",445,"protein FAM217A isoform X6"
"chromosome 6","NC_000006.12",4068696,4073477,"-",222826,"FAM217A","-","XP_006715088.1",445,"protein FAM217A isoform X6"
"chromosome 6","NC_000006.12",4068696,4073477,"-",222826,"FAM217A","-","XP_006715089.1",445,"protein FAM217A isoform X6"
"chromosome 6","NC_000006.12",4068696,4073477,"-",222826,"FAM217A","-","XP_011512716.1",445,"protein FAM217A isoform X6"
"chromosome 6","NC_000006.12",4079587,4130182,"+",404220,"C6orf201","-","XP_016866350.1",143,"uncharacterized protein C6orf201 isoform X1"
"chromosome 6","NC_000006.12",4087642,4130182,"+",404220,"C6orf201","-","NP_001078870.1",140,"uncharacterized protein C6orf201"
"chromosome 6","NC_000006.12",4087642,4124983,"+",404220,"C6orf201","-","XP_011512915.1",128,"uncharacterized protein C6orf201 isoform X2"
"chromosome 6","NC_000006.12",4115874,4135560,"-",10455,"ECI2","-","XP_006715020.1",364,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1"
"chromosome 6","NC_000006.12",4115874,4135560,"-",10455,"ECI2","-","NP_996667.2",394,"enoyl-CoA delta isomerase 2, mitochondrial isoform 2"
"chromosome 6","NC_000006.12",4115874,4133671,"-",10455,"ECI2","-","XP_016865659.1",334,"enoyl-CoA delta isomerase 2, mitochondrial isoform X2"
"chromosome 6","NC_000006.12",4115874,4133671,"-",10455,"ECI2","-","NP_001159482.1",364,"enoyl-CoA delta isomerase 2, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",4115874,4133671,"-",10455,"ECI2","-","NP_006108.2",364,"enoyl-CoA delta isomerase 2, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",4715779,4954056,"+",9425,"CDYL","-","NP_001355054.1",598,"chromodomain Y-like protein isoform e"
"chromosome 6","NC_000006.12",4776784,4954056,"+",9425,"CDYL","-","NP_004815.3",544,"chromodomain Y-like protein isoform a"
"chromosome 6","NC_000006.12",4776784,4954056,"+",9425,"CDYL","-","NP_001355055.1",522,"chromodomain Y-like protein isoform f"
"chromosome 6","NC_000006.12",4892085,4954056,"+",9425,"CDYL","-","NP_001137442.1",412,"chromodomain Y-like protein isoform d"
"chromosome 6","NC_000006.12",4892085,4954056,"+",9425,"CDYL","-","NP_001137443.1",412,"chromodomain Y-like protein isoform d"
"chromosome 6","NC_000006.12",4935529,4954056,"+",9425,"CDYL","-","NP_001355056.1",309,"chromodomain Y-like protein isoform g"
"chromosome 6","NC_000006.12",4993619,5004002,"-",10799,"RPP40","-","XP_024302077.1",256,"ribonuclease P protein subunit p40 isoform X2"
"chromosome 6","NC_000006.12",4993619,5004002,"-",10799,"RPP40","-","XP_011512555.1",298,"ribonuclease P protein subunit p40 isoform X1"
"chromosome 6","NC_000006.12",4995078,5004002,"-",10799,"RPP40","-","NP_001273061.1",340,"ribonuclease P protein subunit p40 isoform b"
"chromosome 6","NC_000006.12",4995078,5004002,"-",10799,"RPP40","-","NP_001273062.1",321,"ribonuclease P protein subunit p40 isoform c"
"chromosome 6","NC_000006.12",4995078,5004002,"-",10799,"RPP40","-","NP_006629.2",363,"ribonuclease P protein subunit p40 isoform a"
"chromosome 6","NC_000006.12",4995078,4999818,"-",10799,"RPP40","-","XP_024302078.1",222,"ribonuclease P protein subunit p40 isoform X3"
"chromosome 6","NC_000006.12",5034581,5260733,"-",57128,"LYRM4","-","XP_016866573.1",129,"LYR motif-containing protein 4 isoform X1"
"chromosome 6","NC_000006.12",5047520,5260733,"-",57128,"LYRM4","-","XP_016866572.1",97,"LYR motif-containing protein 4 isoform X2"
"chromosome 6","NC_000006.12",5068526,5260733,"-",57128,"LYRM4","-","NP_001305712.1",115,"LYR motif-containing protein 4 isoform 5"
"chromosome 6","NC_000006.12",5085486,5086562,"+",648791,"PPP1R3G","-","NP_001138587.1",358,"protein phosphatase 1 regulatory subunit 3G"
"chromosome 6","NC_000006.12",5109423,5260733,"-",57128,"LYRM4","-","NP_065141.3",91,"LYR motif-containing protein 4 isoform 1"
"chromosome 6","NC_000006.12",5138734,5260733,"-",57128,"LYRM4","-","NP_001305711.1",70,"LYR motif-containing protein 4 isoform 4"
"chromosome 6","NC_000006.12",5144179,5260733,"-",57128,"LYRM4","-","NP_001158313.1",96,"LYR motif-containing protein 4 isoform 3"
"chromosome 6","NC_000006.12",5186795,5260733,"-",57128,"LYRM4","-","NP_001158312.1",130,"LYR motif-containing protein 4 isoform 2"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001361808.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001361804.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001361807.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001362186.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001361805.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001361806.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_006558.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001305801.1",451,"phenylalanine--tRNA ligase, mitochondrial isoform 1"
"chromosome 6","NC_000006.12",5368571,5771429,"+",10667,"FARS2","-","NP_001362187.1",407,"phenylalanine--tRNA ligase, mitochondrial isoform 2"
