#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 8","NC_000008.11",1771055,1780567,"+",2055,"CLN8","-","XP_005266079.1",286,"protein CLN8 isoform X1"
"chromosome 8","NC_000008.11",1771055,1780567,"+",2055,"CLN8","-","XP_005266080.1",286,"protein CLN8 isoform X1"
"chromosome 8","NC_000008.11",1771055,1780567,"+",2055,"CLN8","-","XP_011533047.1",286,"protein CLN8 isoform X1"
"chromosome 8","NC_000008.11",1771055,1780567,"+",2055,"CLN8","-","XP_011533048.1",286,"protein CLN8 isoform X1"
"chromosome 8","NC_000008.11",1771055,1773172,"+",2055,"CLN8","-","XP_011533049.1",263,"protein CLN8 isoform X2"
"chromosome 8","NC_000008.11",1826111,1957263,"+",9639,"ARHGEF10","-","XP_016869492.1",1369,"rho guanine nucleotide exchange factor 10 isoform X3"
"chromosome 8","NC_000008.11",1826111,1957263,"+",9639,"ARHGEF10","-","NP_001295082.1",1368,"rho guanine nucleotide exchange factor 10 isoform 3"
"chromosome 8","NC_000008.11",1841715,1957263,"+",9639,"ARHGEF10","-","XP_024303103.1",1373,"rho guanine nucleotide exchange factor 10 isoform X2"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","XP_024303102.1",1345,"rho guanine nucleotide exchange factor 10 isoform X1"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","XP_005266098.1",1345,"rho guanine nucleotide exchange factor 10 isoform X1"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","XP_011533070.1",1304,"rho guanine nucleotide exchange factor 10 isoform X5"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","NP_001295081.1",1306,"rho guanine nucleotide exchange factor 10 isoform 2"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","NP_055444.2",1344,"rho guanine nucleotide exchange factor 10 isoform 1"
"chromosome 8","NC_000008.11",1843400,1957263,"+",9639,"ARHGEF10","-","XP_011533069.1",1305,"rho guanine nucleotide exchange factor 10 isoform X4"
"chromosome 8","NC_000008.11",1843400,1947452,"+",9639,"ARHGEF10","-","XP_011533072.1",1162,"rho guanine nucleotide exchange factor 10 isoform X6"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_016869603.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_016869604.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_016869605.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_016869606.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","NP_055682.1",623,"kelch repeat and BTB domain-containing protein 11"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_011533073.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2001193,2003064,"+",9920,"KBTBD11","-","XP_011533074.1",623,"kelch repeat and BTB domain-containing protein 11 isoform X1"
"chromosome 8","NC_000008.11",2050767,2144981,"+",9172,"MYOM2","-","NP_003961.3",1465,"myomesin-2"
"chromosome 8","NC_000008.11",2050767,2144981,"+",9172,"MYOM2","-","XP_006716300.1",1445,"myomesin-2 isoform X1"
"chromosome 8","NC_000008.11",2938585,4994416,"-",64478,"CSMD1","-","XP_011533054.1",3549,"CUB and sushi domain-containing protein 1 isoform X1"
"chromosome 8","NC_000008.11",2938585,4994416,"-",64478,"CSMD1","-","NP_150094.5",3564,"CUB and sushi domain-containing protein 1 precursor"
"chromosome 8","NC_000008.11",2938585,3367239,"-",64478,"CSMD1","-","XP_011533055.1",2595,"CUB and sushi domain-containing protein 1 isoform X3"
"chromosome 8","NC_000008.11",2938585,3284318,"-",64478,"CSMD1","-","XP_011533056.1",2238,"CUB and sushi domain-containing protein 1 isoform X4"
"chromosome 8","NC_000008.11",2957392,4994416,"-",64478,"CSMD1","-","XP_016869220.1",3327,"CUB and sushi domain-containing protein 1 isoform X2"
"chromosome 8","NC_000008.11",3019825,3022545,"+",105377792,"LOC105377792","-","XP_016869607.1",361,"protein app1-like"
"chromosome 8","NC_000008.11",3019825,3022545,"+",105377792,"LOC105377792","-","XP_016869608.1",361,"protein app1-like"
"chromosome 8","NC_000008.11",5853333,5856748,"-",107986908,"LOC107986908","-","XP_016869627.1",214,"uncharacterized protein LOC107986908"
"chromosome 8","NC_000008.11",6406668,6643074,"+",79648,"MCPH1","-","XP_016869322.1",764,"microcephalin isoform X8"
"chromosome 8","NC_000008.11",6406668,6643049,"+",79648,"MCPH1","-","NP_078872.3",835,"microcephalin isoform 1"
"chromosome 8","NC_000008.11",6406668,6643049,"+",79648,"MCPH1","-","NP_001350909.1",742,"microcephalin isoform 8"
"chromosome 8","NC_000008.11",6406668,6643027,"+",79648,"MCPH1","-","NP_001308971.2",875,"microcephalin isoform 4"
"chromosome 8","NC_000008.11",6406668,6637941,"+",79648,"MCPH1","-","NP_001350908.1",830,"microcephalin isoform 7"
"chromosome 8","NC_000008.11",6406668,6626120,"+",79648,"MCPH1","-","XP_011533057.1",871,"microcephalin isoform X2"
"chromosome 8","NC_000008.11",6406668,6626120,"+",79648,"MCPH1","-","XP_016869320.1",804,"microcephalin isoform X4"
"chromosome 8","NC_000008.11",6406668,6626120,"+",79648,"MCPH1","-","XP_016869321.1",778,"microcephalin isoform X5"
"chromosome 8","NC_000008.11",6406668,6625996,"+",79648,"MCPH1","-","XP_016869318.1",877,"microcephalin isoform X1"
"chromosome 8","NC_000008.11",6406668,6561939,"+",79648,"MCPH1","-","XP_011533059.1",765,"microcephalin isoform X7"
"chromosome 8","NC_000008.11",6406668,6555382,"+",79648,"MCPH1","-","XP_011533058.1",776,"microcephalin isoform X6"
"chromosome 8","NC_000008.11",6406668,6545482,"+",79648,"MCPH1","-","XP_011533061.1",744,"microcephalin isoform X10"
"chromosome 8","NC_000008.11",6406668,6511976,"+",79648,"MCPH1","-","XP_011533060.1",752,"microcephalin isoform X9"
"chromosome 8","NC_000008.11",6406668,6445555,"+",79648,"MCPH1","-","NP_001166045.1",610,"microcephalin isoform 2"
"chromosome 8","NC_000008.11",6406668,6445555,"+",79648,"MCPH1","-","NP_001166046.1",562,"microcephalin isoform 3"
"chromosome 8","NC_000008.11",6406668,6445555,"+",79648,"MCPH1","-","NP_001308972.1",608,"microcephalin isoform 5"
"chromosome 8","NC_000008.11",6409359,6445555,"+",79648,"MCPH1","-","NP_001308974.1",576,"microcephalin isoform 6"
"chromosome 8","NC_000008.11",6439042,6626120,"+",79648,"MCPH1","-","XP_011533062.1",696,"microcephalin isoform X12"
"chromosome 8","NC_000008.11",6503101,6562934,"-",285,"ANGPT2","-","XP_016868807.1",443,"angiopoietin-2 isoform X1"
"chromosome 8","NC_000008.11",6503101,6562934,"-",285,"ANGPT2","-","NP_001112360.1",444,"angiopoietin-2 isoform c precursor"
"chromosome 8","NC_000008.11",6503101,6562934,"-",285,"ANGPT2","-","NP_001112359.1",495,"angiopoietin-2 isoform b precursor"
"chromosome 8","NC_000008.11",6503101,6562934,"-",285,"ANGPT2","-","NP_001138.1",496,"angiopoietin-2 isoform a precursor"
"chromosome 8","NC_000008.11",6708669,6757388,"+",55326,"AGPAT5","-","NP_060831.2",364,"1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon"
"chromosome 8","NC_000008.11",6708669,6755137,"+",55326,"AGPAT5","-","XP_011533053.1",193,"1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon isoform X1"
"chromosome 8","NC_000008.11",6811198,6835493,"-",389610,"XKR5","-","NP_997294.3",686,"XK-related protein 5 isoform a"
"chromosome 8","NC_000008.11",6811198,6832964,"-",389610,"XKR5","-","XP_016868891.1",618,"XK-related protein 5 isoform X2"
"chromosome 8","NC_000008.11",6811198,6832964,"-",389610,"XKR5","-","XP_016868890.1",688,"XK-related protein 5 isoform X1"
"chromosome 8","NC_000008.11",6811198,6823668,"-",389610,"XKR5","-","NP_001276902.1",523,"XK-related protein 5 isoform b"
"chromosome 8","NC_000008.11",6811198,6815915,"-",389610,"XKR5","-","XP_011533052.1",416,"XK-related protein 5 isoform X3"
"chromosome 8","NC_000008.11",6870681,6877857,"-",1672,"DEFB1","-","NP_005209.1",68,"beta-defensin 1 preproprotein"
"chromosome 8","NC_000008.11",6924818,6926035,"-",1671,"DEFA6","-","NP_001917.1",100,"defensin-6 preproprotein"
"chromosome 8","NC_000008.11",6936020,6936899,"-",1669,"DEFA4","-","NP_001916.1",97,"neutrophil defensin 4 preproprotein"
"chromosome 8","NC_000008.11",6977770,6979125,"-",1667,"DEFA1","-","XP_011533042.1",101,"neutrophil defensin 1 isoform X1"
"chromosome 8","NC_000008.11",6977770,6978634,"-",1667,"DEFA1","-","NP_004075.1",94,"neutrophil defensin 1 preproprotein"
"chromosome 8","NC_000008.11",6996887,6998242,"-",728358,"DEFA1B","-","NP_001289194.1",101,"neutrophil defensin 1 isoform 1 preproprotein"
"chromosome 8","NC_000008.11",6996887,6997751,"-",728358,"DEFA1B","-","NP_001035965.1",94,"neutrophil defensin 1 isoform 2 preproprotein"
"chromosome 8","NC_000008.11",7015990,7017341,"-",1668,"DEFA3","-","XP_011533043.1",101,"neutrophil defensin 3 isoform X1"
"chromosome 8","NC_000008.11",7015990,7016850,"-",1668,"DEFA3","-","NP_005208.1",94,"neutrophil defensin 3 preproprotein"
"chromosome 8","NC_000008.11",7055431,7056697,"-",1670,"DEFA5","-","NP_066290.1",94,"defensin-5 preproprotein"
"chromosome 8","NC_000008.11",7215829,7223094,"-",101928095,"LOC101928095","-","XP_016869635.1",337,"uncharacterized protein LOC101928095 isoform X6"
"chromosome 8","NC_000008.11",7216433,7223094,"-",101928095,"LOC101928095","-","XP_016869628.1",442,"uncharacterized protein LOC101928095 isoform X2"
"chromosome 8","NC_000008.11",7216585,7222313,"-",101928095,"LOC101928095","-","XP_024303126.1",261,"serine/arginine repetitive matrix protein 2-like isoform X7"
"chromosome 8","NC_000008.11",7217128,7223094,"-",101928095,"LOC101928095","-","XP_016869629.1",403,"uncharacterized protein LOC101928095 isoform X1"
"chromosome 8","NC_000008.11",7217128,7223094,"-",101928095,"LOC101928095","-","XP_016869630.1",403,"uncharacterized protein LOC101928095 isoform X1"
"chromosome 8","NC_000008.11",7217128,7223094,"-",101928095,"LOC101928095","-","XP_016869631.1",403,"uncharacterized protein LOC101928095 isoform X1"
"chromosome 8","NC_000008.11",7217235,7223094,"-",101928095,"LOC101928095","-","XP_016869633.1",388,"uncharacterized protein LOC101928095 isoform X4"
"chromosome 8","NC_000008.11",7217235,7222313,"-",101928095,"LOC101928095","-","XP_024303127.1",237,"serine/arginine-rich splicing factor RSZ22-like isoform X8"
"chromosome 8","NC_000008.11",7218085,7223094,"-",101928095,"LOC101928095","-","XP_016869632.1",389,"uncharacterized protein LOC101928095 isoform X3"
"chromosome 8","NC_000008.11",7219170,7223094,"-",101928095,"LOC101928095","-","XP_016869634.1",385,"uncharacterized protein LOC101928095 isoform X5"
"chromosome 8","NC_000008.11",7312846,7319951,"+",641517,"DEFB109B","-","NP_001032457.1",87,"putative beta-defensin 109B precursor"
"chromosome 8","NC_000008.11",7332387,7333979,"+",401447,"USP17L1","-","NP_001243802.1",530,"ubiquitin carboxyl-terminal hydrolase 17-like protein 1"
"chromosome 8","NC_000008.11",7337115,7338707,"+",645402,"USP17L4","-","NP_001243803.1",530,"inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 4"
"chromosome 8","NC_000008.11",7357976,7362946,"-",100131980,"ZNF705G","-","NP_001157929.1",300,"putative zinc finger protein 705G"
"chromosome 8","NC_000008.11",7414961,7416827,"-",100289462,"DEFB4B","-","NP_001192195.1",64,"beta-defensin 4B precursor"
"chromosome 8","NC_000008.11",7428984,7430130,"-",55894,"DEFB103B","-","NP_061131.1",67,"beta-defensin 103 precursor"
"chromosome 8","NC_000008.11",7448015,7463503,"-",10407,"SPAG11B","-","NP_478109.1",82,"sperm-associated antigen 11B isoform H preproprotein"
"chromosome 8","NC_000008.11",7448015,7463503,"-",10407,"SPAG11B","-","NP_478107.2",108,"sperm-associated antigen 11B isoform G preproprotein"
"chromosome 8","NC_000008.11",7450713,7463503,"-",10407,"SPAG11B","-","NP_478108.2",133,"sperm-associated antigen 11B isoform D preproprotein"
"chromosome 8","NC_000008.11",7450713,7452313,"-",10407,"SPAG11B","-","NP_478114.2",80,"sperm-associated antigen 11B isoform E precursor"
"chromosome 8","NC_000008.11",7450879,7463503,"-",10407,"SPAG11B","-","NP_057596.1",103,"sperm-associated antigen 11B isoform A preproprotein"
"chromosome 8","NC_000008.11",7450879,7452313,"-",10407,"SPAG11B","-","NP_478113.2",50,"sperm-associated antigen 11B isoform B precursor"
"chromosome 8","NC_000008.11",7461407,7463503,"-",10407,"SPAG11B","-","NP_478110.1",113,"sperm-associated antigen 11B isoform C preproprotein"
"chromosome 8","NC_000008.11",7470356,7475068,"-",503618,"DEFB104B","-","NP_001035792.1",72,"beta-defensin 104 precursor"
"chromosome 8","NC_000008.11",7482604,7486382,"-",503841,"DEFB106B","-","NP_001035794.1",65,"beta-defensin 106 precursor"
"chromosome 8","NC_000008.11",7487721,7489551,"+",504180,"DEFB105B","-","NP_001035793.1",78,"beta-defensin 105 precursor"
"chromosome 8","NC_000008.11",7495934,7509223,"+",503614,"DEFB107B","-","NP_001035795.1",70,"beta-defensin 107 precursor"
"chromosome 8","NC_000008.11",7539805,7541880,"+",100131608,"PRR23D1","-","NP_001269408.1",279,"proline-rich protein 23D1"
"chromosome 8","NC_000008.11",7539805,7541880,"+",100131608,"PRR23D1","-","XP_011533018.1",279,"proline-rich protein 23D1 isoform X1"
"chromosome 8","NC_000008.11",7610821,7613366,"+",107986910,"LOC107986910","-","XP_016869640.1",214,"uncharacterized protein LOC107986910 isoform X2"
"chromosome 8","NC_000008.11",7610961,7613235,"+",107986910,"LOC107986910","-","XP_016869642.1",122,"uncharacterized protein LOC107986910 isoform X3"
"chromosome 8","NC_000008.11",7610961,7611986,"+",107986910,"LOC107986910","-","XP_016869641.1",163,"uncharacterized protein LOC107986910 isoform X1"
"chromosome 8","NC_000008.11",7677766,7686592,"-",101929400,"LOC101929400","-","XP_024303129.1",214,"uncharacterized protein LOC101929400 isoform X2"
"chromosome 8","NC_000008.11",7677766,7686285,"-",101929400,"LOC101929400","-","XP_024303130.1",204,"uncharacterized protein LOC101929400 isoform X3"
"chromosome 8","NC_000008.11",7677766,7681690,"-",101929400,"LOC101929400","-","XP_024303128.1",385,"uncharacterized protein LOC101929400 isoform X1"
"chromosome 8","NC_000008.11",7779161,7781236,"-",100133251,"PRR23D2","-","NP_001269407.1",279,"proline-rich protein 23D2"
"chromosome 8","NC_000008.11",7779161,7781236,"-",100133251,"PRR23D2","-","XP_011542113.1",279,"proline-rich protein 23D2 isoform X1"
"chromosome 8","NC_000008.11",7811808,7815628,"-",245910,"DEFB107A","-","NP_001032757.2",70,"beta-defensin 107 precursor"
"chromosome 8","NC_000008.11",7822008,7823838,"-",245908,"DEFB105A","-","NP_689463.1",78,"beta-defensin 105 precursor"
"chromosome 8","NC_000008.11",7825177,7828953,"+",245909,"DEFB106A","-","NP_689464.1",65,"beta-defensin 106 precursor"
"chromosome 8","NC_000008.11",7836485,7841194,"+",140596,"DEFB104A","-","NP_525128.2",72,"beta-defensin 104 precursor"
"chromosome 8","NC_000008.11",7848047,7863535,"+",653423,"SPAG11A","-","NP_001075021.2",108,"sperm-associated antigen 11A isoform 1 precursor"
"chromosome 8","NC_000008.11",7848047,7860667,"+",653423,"SPAG11A","-","NP_001350655.1",103,"sperm-associated antigen 11A isoform 2 precursor"
"chromosome 8","NC_000008.11",7848047,7850143,"+",653423,"SPAG11A","-","XP_005272449.3",113,"sperm-associated antigen 11A isoform X1"
"chromosome 8","NC_000008.11",7859231,7860833,"+",653423,"SPAG11A","-","XP_016869233.1",80,"sperm-associated antigen 11A isoform X3"
"chromosome 8","NC_000008.11",7859231,7860667,"+",653423,"SPAG11A","-","XP_016869234.1",50,"sperm-associated antigen 11A isoform X4"
"chromosome 8","NC_000008.11",7881422,7882568,"+",414325,"DEFB103A","-","NP_001075020.1",67,"beta-defensin 103 precursor"
"chromosome 8","NC_000008.11",7894713,7896610,"+",1673,"DEFB4A","-","NP_004933.1",64,"beta-defensin 4A precursor"
"chromosome 8","NC_000008.11",7947422,7952391,"+",100132396,"ZNF705B","-","NP_001180559.1",300,"zinc finger protein 705B"
"chromosome 8","NC_000008.11",7971661,7973253,"-",392188,"USP17L8","-","NP_001243801.1",530,"inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 8"
"chromosome 8","NC_000008.11",7976393,7977985,"-",645836,"USP17L3","-","NP_001243800.1",530,"ubiquitin carboxyl-terminal hydrolase 17-like protein 3"
"chromosome 8","NC_000008.11",8318154,8381747,"-",157285,"PRAG1","-","NP_001356688.1",1406,"inactive tyrosine-protein kinase PRAG1"
"chromosome 8","NC_000008.11",8318154,8381747,"-",157285,"PRAG1","-","NP_001074295.2",1406,"inactive tyrosine-protein kinase PRAG1"
"chromosome 8","NC_000008.11",8702399,8703277,"+",137075,"CLDN23","-","NP_919260.2",292,"claudin-23"
"chromosome 8","NC_000008.11",8786022,8893058,"-",9258,"MFHAS1","-","NP_004216.2",1052,"malignant fibrous histiocytoma-amplified sequence 1"
"chromosome 8","NC_000008.11",8790407,8893058,"-",9258,"MFHAS1","-","XP_024303098.1",1050,"malignant fibrous histiocytoma-amplified sequence 1 isoform X1"
"chromosome 8","NC_000008.11",8866827,8893058,"-",9258,"MFHAS1","-","XP_011542154.1",1003,"malignant fibrous histiocytoma-amplified sequence 1 isoform X2"
"chromosome 8","NC_000008.11",9003064,9088567,"+",90459,"ERI1","-","NP_001341567.1",304,"3\\'-5\\' exoribonuclease 1 isoform 2"
"chromosome 8","NC_000008.11",9003064,9032611,"+",90459,"ERI1","-","XP_011542151.1",289,"3\\'-5\\' exoribonuclease 1 isoform X2"
"chromosome 8","NC_000008.11",9003064,9030034,"+",90459,"ERI1","-","XP_016869438.1",402,"3\\'-5\\' exoribonuclease 1 isoform X1"
"chromosome 8","NC_000008.11",9003064,9030034,"+",90459,"ERI1","-","XP_016869440.1",402,"3\\'-5\\' exoribonuclease 1 isoform X1"
"chromosome 8","NC_000008.11",9003064,9030034,"+",90459,"ERI1","-","NP_699163.2",349,"3\\'-5\\' exoribonuclease 1 isoform 1"
"chromosome 8","NC_000008.11",9008096,9088567,"+",90459,"ERI1","-","XP_016869444.1",226,"3\\'-5\\' exoribonuclease 1 isoform X5"
"chromosome 8","NC_000008.11",9008096,9030034,"+",90459,"ERI1","-","XP_016869441.1",271,"3\\'-5\\' exoribonuclease 1 isoform X3"
"chromosome 8","NC_000008.11",9008096,9030034,"+",90459,"ERI1","-","NP_001341564.1",271,"3\\'-5\\' exoribonuclease 1 isoform 3"
"chromosome 8","NC_000008.11",9008096,9030034,"+",90459,"ERI1","-","XP_005272458.1",271,"3\\'-5\\' exoribonuclease 1 isoform X3"
"chromosome 8","NC_000008.11",9008096,9030034,"+",90459,"ERI1","-","XP_011542152.1",271,"3\\'-5\\' exoribonuclease 1 isoform X3"
