#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 17","NC_000017.11",532827,632757,"-",55275,"VPS53","-","NP_001353183.1",501,"vacuolar protein sorting-associated protein 53 homolog isoform 4"
"chromosome 17","NC_000017.11",732648,741570,"+",79850,"TLCD3A","-","NP_079068.1",257,"TLC domain-containing protein 3A isoform 1"
"chromosome 17","NC_000017.11",732648,741570,"+",79850,"TLCD3A","-","NP_001304935.1",225,"TLC domain-containing protein 3A isoform 2"
"chromosome 17","NC_000017.11",732648,741304,"+",79850,"TLCD3A","-","NP_001304937.1",69,"TLC domain-containing protein 3A isoform 4"
"chromosome 17","NC_000017.11",732648,740562,"+",79850,"TLCD3A","-","NP_001304936.1",87,"TLC domain-containing protein 3A isoform 3"
"chromosome 17","NC_000017.11",744866,752142,"-",50628,"GEMIN4","-","NP_056536.2",1058,"gem-associated protein 4"
"chromosome 17","NC_000017.11",744866,749835,"-",50628,"GEMIN4","-","XP_016880198.1",1062,"gem-associated protein 4 isoform X1"
"chromosome 17","NC_000017.11",744866,749835,"-",50628,"GEMIN4","-","XP_005256724.1",1062,"gem-associated protein 4 isoform X1"
"chromosome 17","NC_000017.11",744866,749835,"-",50628,"GEMIN4","-","XP_011522212.1",1062,"gem-associated protein 4 isoform X1"
"chromosome 17","NC_000017.11",744866,749835,"-",50628,"GEMIN4","-","XP_011522213.1",1062,"gem-associated protein 4 isoform X1"
"chromosome 17","NC_000017.11",744866,748009,"-",50628,"GEMIN4","-","XP_005256727.1",1047,"gem-associated protein 4 isoform X2"
"chromosome 17","NC_000017.11",744866,748009,"-",50628,"GEMIN4","-","XP_011522214.1",1047,"gem-associated protein 4 isoform X2"
"chromosome 17","NC_000017.11",744866,748009,"-",50628,"GEMIN4","-","XP_011522215.1",1047,"gem-associated protein 4 isoform X2"
"chromosome 17","NC_000017.11",760173,782255,"-",51031,"GLOD4","-","NP_057164.3",298,"glyoxalase domain-containing protein 4 isoform 1"
"chromosome 17","NC_000017.11",760173,782255,"-",51031,"GLOD4","-","NP_001353176.1",313,"glyoxalase domain-containing protein 4 isoform 2"
"chromosome 17","NC_000017.11",760173,778734,"-",51031,"GLOD4","-","XP_024306546.1",289,"glyoxalase domain-containing protein 4 isoform X1"
"chromosome 17","NC_000017.11",760173,778734,"-",51031,"GLOD4","-","NP_001353178.1",289,"glyoxalase domain-containing protein 4 isoform 4"
"chromosome 17","NC_000017.11",760173,778734,"-",51031,"GLOD4","-","NP_001353179.1",289,"glyoxalase domain-containing protein 4 isoform 4"
"chromosome 17","NC_000017.11",760173,776960,"-",51031,"GLOD4","-","NP_001353177.1",242,"glyoxalase domain-containing protein 4 isoform 3"
"chromosome 17","NC_000017.11",782379,792069,"+",55178,"MRM3","-","NP_060616.1",420,"rRNA methyltransferase 3, mitochondrial isoform 1 precursor"
"chromosome 17","NC_000017.11",787994,792069,"+",55178,"MRM3","-","NP_001304876.1",224,"rRNA methyltransferase 3, mitochondrial isoform 2"
"chromosome 17","NC_000017.11",800949,979678,"-",64359,"NXN","-","XP_005256813.1",375,"nucleoredoxin isoform X1"
"chromosome 17","NC_000017.11",800949,979678,"-",64359,"NXN","-","NP_071908.2",435,"nucleoredoxin isoform 1"
"chromosome 17","NC_000017.11",800949,896906,"-",64359,"NXN","-","XP_005256815.1",322,"nucleoredoxin isoform X2"
"chromosome 17","NC_000017.11",800949,864050,"-",64359,"NXN","-","NP_001192248.1",327,"nucleoredoxin isoform 2"
"chromosome 17","NC_000017.11",807982,979678,"-",64359,"NXN","-","XP_016880438.1",321,"nucleoredoxin isoform X3"
"chromosome 17","NC_000017.11",997143,1001088,"+",29928,"TIMM22","-","NP_037469.2",194,"mitochondrial import inner membrane translocase subunit Tim22"
"chromosome 17","NC_000017.11",1006080,1229630,"-",29,"ABR","-","XP_016880029.1",1104,"active breakpoint cluster region-related protein isoform X2"
"chromosome 17","NC_000017.11",1006080,1229630,"-",29,"ABR","-","NP_001309770.1",1118,"active breakpoint cluster region-related protein isoform f"
"chromosome 17","NC_000017.11",1006080,1229630,"-",29,"ABR","-","XP_016880028.1",1137,"active breakpoint cluster region-related protein isoform X1"
"chromosome 17","NC_000017.11",1006080,1179727,"-",29,"ABR","-","NP_068781.2",859,"active breakpoint cluster region-related protein isoform a"
"chromosome 17","NC_000017.11",1006080,1179727,"-",29,"ABR","-","XP_011522112.1",878,"active breakpoint cluster region-related protein isoform X3"
"chromosome 17","NC_000017.11",1006080,1125290,"-",29,"ABR","-","NP_001309769.1",813,"active breakpoint cluster region-related protein isoform c"
"chromosome 17","NC_000017.11",1006080,1125290,"-",29,"ABR","-","NP_001153218.1",813,"active breakpoint cluster region-related protein isoform c"
"chromosome 17","NC_000017.11",1006080,1125290,"-",29,"ABR","-","XP_011522116.1",832,"active breakpoint cluster region-related protein isoform X8"
"chromosome 17","NC_000017.11",1006080,1125290,"-",29,"ABR","-","XP_011522117.1",832,"active breakpoint cluster region-related protein isoform X8"
"chromosome 17","NC_000017.11",1006080,1109068,"-",29,"ABR","-","NP_001083.2",822,"active breakpoint cluster region-related protein isoform b"
"chromosome 17","NC_000017.11",1006080,1109068,"-",29,"ABR","-","XP_011522115.1",841,"active breakpoint cluster region-related protein isoform X7"
"chromosome 17","NC_000017.11",1006080,1107173,"-",29,"ABR","-","XP_011522114.1",865,"active breakpoint cluster region-related protein isoform X5"
"chromosome 17","NC_000017.11",1006080,1078859,"-",29,"ABR","-","NP_001269078.1",641,"active breakpoint cluster region-related protein isoform e"
"chromosome 17","NC_000017.11",1006080,1078859,"-",29,"ABR","-","XP_016880032.1",660,"active breakpoint cluster region-related protein isoform X10"
"chromosome 17","NC_000017.11",1006080,1078859,"-",29,"ABR","-","XP_016880031.1",663,"active breakpoint cluster region-related protein isoform X9"
"chromosome 17","NC_000017.11",1006080,1031741,"-",29,"ABR","-","NP_001243776.1",310,"active breakpoint cluster region-related protein isoform d"
"chromosome 17","NC_000017.11",1033432,1229630,"-",29,"ABR","-","XP_016880030.1",863,"active breakpoint cluster region-related protein isoform X6"
"chromosome 17","NC_000017.11",1045597,1229630,"-",29,"ABR","-","XP_011522113.2",873,"active breakpoint cluster region-related protein isoform X4"
"chromosome 17","NC_000017.11",1228147,1229630,"-",29,"ABR","-","NP_001309771.1",329,"active breakpoint cluster region-related protein isoform g"
"chromosome 17","NC_000017.11",1270564,1271271,"+",727857,"BHLHA9","-","NP_001157877.1",235,"class A basic helix-loop-helix protein 9"
"chromosome 17","NC_000017.11",1280002,1298264,"+",286753,"TRARG1","-","NP_758955.2",177,"trafficking regulator of GLUT4 1"
"chromosome 17","NC_000017.11",1345447,1400110,"-",7531,"YWHAE","-","NP_006752.1",255,"14-3-3 protein epsilon"
"chromosome 17","NC_000017.11",1348001,1400110,"-",7531,"YWHAE","-","XP_005256841.1",240,"14-3-3 protein epsilon isoform X1"
"chromosome 17","NC_000017.11",1348001,1365056,"-",7531,"YWHAE","-","XP_016880494.1",218,"14-3-3 protein epsilon isoform X2"
"chromosome 17","NC_000017.11",1423513,1456117,"-",1398,"CRK","-","NP_058431.2",304,"adapter molecule crk isoform a"
"chromosome 17","NC_000017.11",1423643,1456117,"-",1398,"CRK","-","NP_005197.3",204,"adapter molecule crk isoform b"
"chromosome 17","NC_000017.11",1465726,1492487,"-",4641,"MYO1C","-","NP_001074248.1",1063,"unconventional myosin-Ic isoform a"
"chromosome 17","NC_000017.11",1465726,1485711,"-",4641,"MYO1C","-","NP_001074419.1",1044,"unconventional myosin-Ic isoform b"
"chromosome 17","NC_000017.11",1465726,1485124,"-",4641,"MYO1C","-","NP_001350784.1",1039,"unconventional myosin-Ic isoform d"
"chromosome 17","NC_000017.11",1465726,1484273,"-",4641,"MYO1C","-","NP_203693.3",1028,"unconventional myosin-Ic isoform c"
"chromosome 17","NC_000017.11",1465726,1484273,"-",4641,"MYO1C","-","XP_024306536.1",1028,"unconventional myosin-Ic isoform X2"
"chromosome 17","NC_000017.11",1465726,1484273,"-",4641,"MYO1C","-","XP_024306537.1",1028,"unconventional myosin-Ic isoform X2"
"chromosome 17","NC_000017.11",1495823,1516499,"-",51763,"INPP5K","-","NP_057616.2",448,"inositol polyphosphate 5-phosphatase K isoform 1"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","XP_016880245.1",372,"inositol polyphosphate 5-phosphatase K isoform X1"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","XP_024306570.1",372,"inositol polyphosphate 5-phosphatase K isoform X1"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","NP_570122.1",372,"inositol polyphosphate 5-phosphatase K isoform 2"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","NP_001129114.1",372,"inositol polyphosphate 5-phosphatase K isoform 2"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","XP_005256740.1",372,"inositol polyphosphate 5-phosphatase K isoform X1"
"chromosome 17","NC_000017.11",1495823,1513485,"-",51763,"INPP5K","-","XP_011522236.1",372,"inositol polyphosphate 5-phosphatase K isoform X1"
"chromosome 17","NC_000017.11",1495823,1509784,"-",51763,"INPP5K","-","XP_016880246.1",356,"inositol polyphosphate 5-phosphatase K isoform X2"
"chromosome 17","NC_000017.11",1495823,1509784,"-",51763,"INPP5K","-","XP_005256742.1",356,"inositol polyphosphate 5-phosphatase K isoform X2"
"chromosome 17","NC_000017.11",1495823,1509784,"-",51763,"INPP5K","-","XP_005256743.1",356,"inositol polyphosphate 5-phosphatase K isoform X2"
"chromosome 17","NC_000017.11",1495823,1509316,"-",51763,"INPP5K","-","XP_016880247.1",313,"inositol polyphosphate 5-phosphatase K isoform X3"
"chromosome 17","NC_000017.11",1495823,1509316,"-",51763,"INPP5K","-","XP_016880248.1",313,"inositol polyphosphate 5-phosphatase K isoform X3"
"chromosome 17","NC_000017.11",1495823,1509316,"-",51763,"INPP5K","-","XP_011522238.1",313,"inositol polyphosphate 5-phosphatase K isoform X3"
"chromosome 17","NC_000017.11",1521601,1562560,"-",5306,"PITPNA","-","XP_011522241.1",245,"phosphatidylinositol transfer protein alpha isoform isoform X1"
"chromosome 17","NC_000017.11",1521601,1562560,"-",5306,"PITPNA","-","NP_006215.1",270,"phosphatidylinositol transfer protein alpha isoform"
"chromosome 17","NC_000017.11",1575604,1629667,"-",124935,"SLC43A2","-","XP_016879668.1",536,"large neutral amino acids transporter small subunit 4 isoform X2"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","XP_016879666.1",569,"large neutral amino acids transporter small subunit 4 isoform X1"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","XP_016879667.1",569,"large neutral amino acids transporter small subunit 4 isoform X1"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","NP_689559.1",569,"large neutral amino acids transporter small subunit 4 isoform 2"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","NP_001308293.1",573,"large neutral amino acids transporter small subunit 4 isoform 1"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","NP_001308294.1",573,"large neutral amino acids transporter small subunit 4 isoform 1"
"chromosome 17","NC_000017.11",1575604,1627874,"-",124935,"SLC43A2","-","NP_001271427.1",573,"large neutral amino acids transporter small subunit 4 isoform 1"
"chromosome 17","NC_000017.11",1575604,1604829,"-",124935,"SLC43A2","-","NP_001271428.1",432,"large neutral amino acids transporter small subunit 4 isoform 3"
"chromosome 17","NC_000017.11",1634758,1645697,"-",8578,"SCARF1","-","NP_003684.2",830,"scavenger receptor class F member 1 isoform 1 precursor"
"chromosome 17","NC_000017.11",1634758,1639685,"-",8578,"SCARF1","-","XP_016880745.1",419,"scavenger receptor class F member 1 isoform X1"
"chromosome 17","NC_000017.11",1635504,1645697,"-",8578,"SCARF1","-","NP_663325.1",569,"scavenger receptor class F member 1 isoform 3 precursor"
"chromosome 17","NC_000017.11",1646442,1649804,"-",83547,"RILP","-","XP_005256868.1",373,"rab-interacting lysosomal protein isoform X1"
"chromosome 17","NC_000017.11",1646442,1649804,"-",83547,"RILP","-","NP_113618.2",401,"rab-interacting lysosomal protein"
"chromosome 17","NC_000017.11",1646596,1649804,"-",83547,"RILP","-","XP_016880684.1",273,"rab-interacting lysosomal protein isoform X2"
"chromosome 17","NC_000017.11",1650802,1684571,"-",10594,"PRPF8","-","XP_024306305.1",2335,"pre-mRNA-processing-splicing factor 8 isoform X1"
"chromosome 17","NC_000017.11",1650802,1684571,"-",10594,"PRPF8","-","NP_006436.3",2335,"pre-mRNA-processing-splicing factor 8"
"chromosome 17","NC_000017.11",1707770,1710242,"-",727910,"TLCD2","-","NP_001157879.1",264,"TLC domain-containing protein 2"
"chromosome 17","NC_000017.11",1716576,1737685,"+",124997,"WDR81","-","NP_001157145.1",738,"WD repeat-containing protein 81 isoform 3"
"chromosome 17","NC_000017.11",1724960,1737685,"+",124997,"WDR81","-","NP_001157281.1",1941,"WD repeat-containing protein 81 isoform 1"
"chromosome 17","NC_000017.11",1724960,1737413,"+",124997,"WDR81","-","XP_016879673.1",1818,"WD repeat-containing protein 81 isoform X1"
"chromosome 17","NC_000017.11",1728113,1737685,"+",124997,"WDR81","-","NP_689561.2",890,"WD repeat-containing protein 81 isoform 2"
"chromosome 17","NC_000017.11",1728113,1737685,"+",124997,"WDR81","-","XP_011521953.1",890,"WD repeat-containing protein 81 isoform X2"
"chromosome 17","NC_000017.11",1730394,1737685,"+",124997,"WDR81","-","NP_001157283.1",714,"WD repeat-containing protein 81 isoform 4"
"chromosome 17","NC_000017.11",1743069,1754534,"+",5345,"SERPINF2","-","XP_016880254.1",495,"alpha-2-antiplasmin isoform X1"
"chromosome 17","NC_000017.11",1744547,1754534,"+",5345,"SERPINF2","-","XP_005256758.2",507,"alpha-2-antiplasmin isoform X2"
"chromosome 17","NC_000017.11",1744996,1754534,"+",5345,"SERPINF2","-","NP_001159393.1",427,"alpha-2-antiplasmin isoform b precursor"
"chromosome 17","NC_000017.11",1744996,1754534,"+",5345,"SERPINF2","-","NP_000925.2",491,"alpha-2-antiplasmin isoform a precursor"
"chromosome 17","NC_000017.11",1744996,1754534,"+",5345,"SERPINF2","-","NP_001159392.1",491,"alpha-2-antiplasmin isoform a precursor"
"chromosome 17","NC_000017.11",1766911,1777446,"+",5176,"SERPINF1","-","NP_001316832.1",418,"pigment epithelium-derived factor isoform 1 precursor"
"chromosome 17","NC_000017.11",1766911,1777446,"+",5176,"SERPINF1","-","NP_002606.3",418,"pigment epithelium-derived factor isoform 1 precursor"
"chromosome 17","NC_000017.11",1771994,1777446,"+",5176,"SERPINF1","-","NP_001316833.1",231,"pigment epithelium-derived factor isoform 2"
"chromosome 17","NC_000017.11",1771994,1777446,"+",5176,"SERPINF1","-","NP_001316834.1",231,"pigment epithelium-derived factor isoform 2"
"chromosome 17","NC_000017.11",1781286,1827994,"-",114826,"SMYD4","-","XP_024306328.1",804,"SET and MYND domain-containing protein 4 isoform X1"
"chromosome 17","NC_000017.11",1781286,1827994,"-",114826,"SMYD4","-","NP_443160.2",804,"SET and MYND domain-containing protein 4"
"chromosome 17","NC_000017.11",1781286,1804682,"-",114826,"SMYD4","-","XP_016879610.1",700,"SET and MYND domain-containing protein 4 isoform X2"
"chromosome 17","NC_000017.11",1783504,1827994,"-",114826,"SMYD4","-","XP_011521934.1",679,"SET and MYND domain-containing protein 4 isoform X3"
"chromosome 17","NC_000017.11",1784326,1827994,"-",114826,"SMYD4","-","XP_011521935.1",679,"SET and MYND domain-containing protein 4 isoform X4"
"chromosome 17","NC_000017.11",1830094,1897175,"+",6117,"RPA1","-","NP_002936.1",616,"replication protein A 70 kDa DNA-binding subunit isoform 1"
"chromosome 17","NC_000017.11",1830094,1897175,"+",6117,"RPA1","-","NP_001342050.1",557,"replication protein A 70 kDa DNA-binding subunit isoform 3"
"chromosome 17","NC_000017.11",1842809,1897175,"+",6117,"RPA1","-","NP_001342049.1",603,"replication protein A 70 kDa DNA-binding subunit isoform 2"
"chromosome 17","NC_000017.11",1844409,1897175,"+",6117,"RPA1","-","XP_024306631.1",618,"replication protein A 70 kDa DNA-binding subunit isoform X1"
"chromosome 17","NC_000017.11",1936496,2024865,"-",146760,"RTN4RL1","-","NP_848663.1",441,"reticulon-4 receptor-like 1 precursor"
"chromosome 17","NC_000017.11",2030155,2041857,"+",1801,"DPH1","-","NP_001333503.1",422,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 isoform 2"
"chromosome 17","NC_000017.11",2030155,2041857,"+",1801,"DPH1","-","NP_001333504.1",411,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 isoform 3"
"chromosome 17","NC_000017.11",2030170,2041857,"+",1801,"DPH1","-","NP_001374.4",438,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 isoform 1"
"chromosome 17","NC_000017.11",2036534,2041857,"+",1801,"DPH1","-","NP_001333505.1",303,"2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 isoform 4"
"chromosome 17","NC_000017.11",2042048,2043104,"+",124641,"OVCA2","-","NP_543012.1",227,"esterase OVCA2"
"chromosome 17","NC_000017.11",2056310,2058835,"+",3090,"HIC1","-","NP_001091672.1",733,"hypermethylated in cancer 1 protein isoform 2"
"chromosome 17","NC_000017.11",2056691,2058835,"+",3090,"HIC1","-","NP_006488.2",714,"hypermethylated in cancer 1 protein isoform 1"
"chromosome 17","NC_000017.11",2061492,2303720,"-",23293,"SMG6","-","NP_060045.4",1419,"telomerase-binding protein EST1A isoform 1"
"chromosome 17","NC_000017.11",2061492,2300659,"-",23293,"SMG6","-","XP_024306449.1",1388,"telomerase-binding protein EST1A isoform X1"
"chromosome 17","NC_000017.11",2061492,2300659,"-",23293,"SMG6","-","XP_005256626.1",1388,"telomerase-binding protein EST1A isoform X1"
"chromosome 17","NC_000017.11",2061492,2300659,"-",23293,"SMG6","-","XP_011522071.1",1388,"telomerase-binding protein EST1A isoform X1"
"chromosome 17","NC_000017.11",2061492,2236636,"-",23293,"SMG6","-","XP_016879888.1",511,"telomerase-binding protein EST1A isoform X7"
"chromosome 17","NC_000017.11",2061492,2236636,"-",23293,"SMG6","-","NP_001243757.1",511,"telomerase-binding protein EST1A isoform 3"
"chromosome 17","NC_000017.11",2061492,2236636,"-",23293,"SMG6","-","NP_001243756.1",511,"telomerase-binding protein EST1A isoform 3"
"chromosome 17","NC_000017.11",2061492,2236636,"-",23293,"SMG6","-","XP_005256628.1",511,"telomerase-binding protein EST1A isoform X7"
"chromosome 17","NC_000017.11",2061492,2236636,"-",23293,"SMG6","-","XP_011522077.1",511,"telomerase-binding protein EST1A isoform X7"
"chromosome 17","NC_000017.11",2061492,2087164,"-",23293,"SMG6","-","NP_001269255.1",330,"telomerase-binding protein EST1A isoform 4"
"chromosome 17","NC_000017.11",2194898,2303720,"-",23293,"SMG6","-","XP_011522074.1",961,"telomerase-binding protein EST1A isoform X2"
"chromosome 17","NC_000017.11",2240881,2303720,"-",23293,"SMG6","-","XP_016879887.1",944,"telomerase-binding protein EST1A isoform X3"
"chromosome 17","NC_000017.11",2260534,2303720,"-",23293,"SMG6","-","XP_011522076.1",897,"telomerase-binding protein EST1A isoform X6"
"chromosome 17","NC_000017.11",2274370,2303720,"-",23293,"SMG6","-","XP_011522075.1",904,"telomerase-binding protein EST1A isoform X4"
"chromosome 17","NC_000017.11",2280556,2303720,"-",23293,"SMG6","-","XP_005256627.1",899,"telomerase-binding protein EST1A isoform X5"
"chromosome 17","NC_000017.11",2315561,2323873,"+",63826,"SRR","-","NP_068766.1",340,"serine racemase isoform a"
"chromosome 17","NC_000017.11",2315561,2323873,"+",63826,"SRR","-","XP_006721628.1",340,"serine racemase isoform X1"
"chromosome 17","NC_000017.11",2315561,2323873,"+",63826,"SRR","-","XP_006721629.1",340,"serine racemase isoform X1"
"chromosome 17","NC_000017.11",2315561,2323873,"+",63826,"SRR","-","XP_011522276.1",340,"serine racemase isoform X1"
"chromosome 17","NC_000017.11",2321354,2323873,"+",63826,"SRR","-","NP_001291732.1",191,"serine racemase isoform b"
"chromosome 17","NC_000017.11",2324196,2336427,"-",55720,"TSR1","-","NP_060598.3",804,"pre-rRNA-processing protein TSR1 homolog"
"chromosome 17","NC_000017.11",2337689,2380296,"+",9905,"SGSM2","-","NP_001333629.1",987,"small G protein signaling modulator 2 isoform 3"
"chromosome 17","NC_000017.11",2337689,2380289,"+",9905,"SGSM2","-","XP_011522403.1",1103,"small G protein signaling modulator 2 isoform X1"
"chromosome 17","NC_000017.11",2337689,2380289,"+",9905,"SGSM2","-","XP_011522409.1",1042,"small G protein signaling modulator 2 isoform X9"
"chromosome 17","NC_000017.11",2337689,2380289,"+",9905,"SGSM2","-","XP_011522407.1",1058,"small G protein signaling modulator 2 isoform X5"
"chromosome 17","NC_000017.11",2337689,2380289,"+",9905,"SGSM2","-","XP_011522408.1",1057,"small G protein signaling modulator 2 isoform X6"
"chromosome 17","NC_000017.11",2337689,2380289,"+",9905,"SGSM2","-","XP_011522410.1",1012,"small G protein signaling modulator 2 isoform X10"
"chromosome 17","NC_000017.11",2337689,2380276,"+",9905,"SGSM2","-","XP_011522405.1",1092,"small G protein signaling modulator 2 isoform X3"
"chromosome 17","NC_000017.11",2337689,2380276,"+",9905,"SGSM2","-","XP_016880964.1",1047,"small G protein signaling modulator 2 isoform X8"
"chromosome 17","NC_000017.11",2337689,2379520,"+",9905,"SGSM2","-","XP_011522404.1",1097,"small G protein signaling modulator 2 isoform X2"
"chromosome 17","NC_000017.11",2337689,2379520,"+",9905,"SGSM2","-","XP_016880963.1",1052,"small G protein signaling modulator 2 isoform X7"
"chromosome 17","NC_000017.11",2337689,2379520,"+",9905,"SGSM2","-","NP_055668.2",1051,"small G protein signaling modulator 2 isoform 1"
"chromosome 17","NC_000017.11",2337689,2379520,"+",9905,"SGSM2","-","NP_001091979.1",1006,"small G protein signaling modulator 2 isoform 2"
"chromosome 17","NC_000017.11",2337689,2367060,"+",9905,"SGSM2","-","XP_011522411.1",529,"small G protein signaling modulator 2 isoform X12"
"chromosome 17","NC_000017.11",2337689,2365515,"+",9905,"SGSM2","-","XP_011522412.1",526,"small G protein signaling modulator 2 isoform X13"
"chromosome 17","NC_000017.11",2342052,2380289,"+",9905,"SGSM2","-","XP_011522406.1",1087,"small G protein signaling modulator 2 isoform X4"
"chromosome 17","NC_000017.11",2364068,2380289,"+",9905,"SGSM2","-","XP_016880965.1",785,"small G protein signaling modulator 2 isoform X11"
"chromosome 17","NC_000017.11",2386901,2400712,"-",4335,"MNT","-","NP_064706.1",582,"max-binding protein MNT"
"chromosome 17","NC_000017.11",2386901,2398788,"-",4335,"MNT","-","XP_011522170.1",590,"max-binding protein MNT isoform X1"
"chromosome 17","NC_000017.11",2386901,2388013,"-",4335,"MNT","-","XP_016880143.1",301,"max-binding protein MNT isoform X2"
"chromosome 17","NC_000017.11",2386901,2388013,"-",4335,"MNT","-","XP_024306526.1",301,"max-binding protein MNT isoform X2"
"chromosome 17","NC_000017.11",2386901,2388013,"-",4335,"MNT","-","XP_024306527.1",301,"max-binding protein MNT isoform X2"
"chromosome 17","NC_000017.11",2386901,2388013,"-",4335,"MNT","-","XP_011522171.1",301,"max-binding protein MNT isoform X2"
"chromosome 17","NC_000017.11",2419970,2502331,"-",79066,"METTL16","-","NP_076991.3",562,"RNA N6-adenosine-methyltransferase METTL16"
"chromosome 17","NC_000017.11",2419970,2464281,"-",79066,"METTL16","-","XP_016880535.1",344,"RNA N6-adenosine-methyltransferase METTL16 isoform X1"
"chromosome 17","NC_000017.11",2419970,2464281,"-",79066,"METTL16","-","XP_024306696.1",344,"RNA N6-adenosine-methyltransferase METTL16 isoform X1"
"chromosome 17","NC_000017.11",2419970,2464281,"-",79066,"METTL16","-","XP_005256858.1",344,"RNA N6-adenosine-methyltransferase METTL16 isoform X1"
"chromosome 17","NC_000017.11",2613192,2617284,"+",5048,"PAFAH1B1","-","XP_016880192.1",252,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X4"
"chromosome 17","NC_000017.11",2638289,2681802,"+",5048,"PAFAH1B1","-","XP_011522203.1",428,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X1"
"chromosome 17","NC_000017.11",2638289,2681802,"+",5048,"PAFAH1B1","-","XP_011522204.1",428,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X1"
"chromosome 17","NC_000017.11",2638289,2681802,"+",5048,"PAFAH1B1","-","XP_011522205.1",428,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X1"
"chromosome 17","NC_000017.11",2638289,2681802,"+",5048,"PAFAH1B1","-","XP_016880190.1",410,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X2"
"chromosome 17","NC_000017.11",2638289,2681802,"+",5048,"PAFAH1B1","-","NP_000421.1",410,"platelet-activating factor acetylhydrolase IB subunit alpha"
"chromosome 17","NC_000017.11",2666995,2681802,"+",5048,"PAFAH1B1","-","XP_016880191.1",345,"platelet-activating factor acetylhydrolase IB subunit alpha isoform X3"
"chromosome 17","NC_000017.11",2690594,2711661,"-",23277,"CLUH","-","NP_056044.4",1347,"clustered mitochondria protein homolog isoform 2"
"chromosome 17","NC_000017.11",2690594,2711661,"-",23277,"CLUH","-","NP_001353590.1",1348,"clustered mitochondria protein homolog isoform 1"
