#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 12","NC_000012.12",227146,260052,"-",6540,"SLC6A13","-","XP_016875336.1",325,"sodium- and chloride-dependent GABA transporter 2 isoform X6"
"chromosome 12","NC_000012.12",259759,260052,"-",6540,"SLC6A13","-","NP_001230321.1",97,"sodium- and chloride-dependent GABA transporter 2 isoform 3"
"chromosome 12","NC_000012.12",285456,389091,"-",5927,"KDM5A","-","NP_001036068.1",1690,"lysine-specific demethylase 5A"
"chromosome 12","NC_000012.12",409384,441920,"+",84318,"CCDC77","-","NP_115734.1",488,"coiled-coil domain-containing protein 77 isoform a"
"chromosome 12","NC_000012.12",411805,441920,"+",84318,"CCDC77","-","NP_001123620.1",456,"coiled-coil domain-containing protein 77 isoform b"
"chromosome 12","NC_000012.12",411805,441920,"+",84318,"CCDC77","-","NP_001123618.1",456,"coiled-coil domain-containing protein 77 isoform b"
"chromosome 12","NC_000012.12",411805,441920,"+",84318,"CCDC77","-","NP_001123619.1",456,"coiled-coil domain-containing protein 77 isoform b"
"chromosome 12","NC_000012.12",460377,561451,"+",283358,"B4GALNT3","-","NP_775864.3",998,"beta-1,4-N-acetylgalactosaminyltransferase 3"
"chromosome 12","NC_000012.12",565235,663360,"-",4815,"NINJ2","-","NP_057617.3",142,"ninjurin-2 isoform 1"
"chromosome 12","NC_000012.12",565235,610357,"-",4815,"NINJ2","-","NP_001281274.1",135,"ninjurin-2 isoform 2"
"chromosome 12","NC_000012.12",565235,566103,"-",4815,"NINJ2","-","NP_001354925.1",106,"ninjurin-2 isoform 3"
"chromosome 12","NC_000012.12",565235,566103,"-",4815,"NINJ2","-","NP_001281275.1",106,"ninjurin-2 isoform 3"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","NP_998820.3",2634,"serine/threonine-protein kinase WNK1 isoform 3"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519299.1",2795,"serine/threonine-protein kinase WNK1 isoform X1"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519302.1",2730,"serine/threonine-protein kinase WNK1 isoform X4"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519301.1",2794,"serine/threonine-protein kinase WNK1 isoform X3"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519303.1",2702,"serine/threonine-protein kinase WNK1 isoform X5"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","NP_001171914.1",2642,"serine/threonine-protein kinase WNK1 isoform 4"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519305.1",2549,"serine/threonine-protein kinase WNK1 isoform X7"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519300.1",2794,"serine/threonine-protein kinase WNK1 isoform X2"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519304.1",2641,"serine/threonine-protein kinase WNK1 isoform X6"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519306.1",2548,"serine/threonine-protein kinase WNK1 isoform X8"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","NP_061852.3",2382,"serine/threonine-protein kinase WNK1 isoform 1"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875326.1",2136,"serine/threonine-protein kinase WNK1 isoform X16"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_006719066.1",2381,"serine/threonine-protein kinase WNK1 isoform X10"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875323.1",2228,"serine/threonine-protein kinase WNK1 isoform X13"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875327.1",2135,"serine/threonine-protein kinase WNK1 isoform X17"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","NP_055638.2",2134,"serine/threonine-protein kinase WNK1 isoform 2"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519308.1",2354,"serine/threonine-protein kinase WNK1 isoform X11"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875324.1",2201,"serine/threonine-protein kinase WNK1 isoform X14"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519310.1",2108,"serine/threonine-protein kinase WNK1 isoform X18"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875328.1",2043,"serine/threonine-protein kinase WNK1 isoform X20"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519309.1",2353,"serine/threonine-protein kinase WNK1 isoform X12"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_016875325.1",2200,"serine/threonine-protein kinase WNK1 isoform X15"
"chromosome 12","NC_000012.12",753566,908792,"+",65125,"WNK1","-","XP_011519311.1",2107,"serine/threonine-protein kinase WNK1 isoform X19"
"chromosome 12","NC_000012.12",851693,908792,"+",65125,"WNK1","-","XP_011519307.1",2388,"serine/threonine-protein kinase WNK1 isoform X9"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_016875259.1",384,"DNA repair protein RAD52 homolog isoform X2"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_016875258.1",418,"DNA repair protein RAD52 homolog isoform X1"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","NP_602296.2",418,"DNA repair protein RAD52 homolog isoform a"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_005253777.1",418,"DNA repair protein RAD52 homolog isoform X1"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_005253778.1",418,"DNA repair protein RAD52 homolog isoform X1"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","NP_001284348.1",418,"DNA repair protein RAD52 homolog isoform a"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_011519292.1",418,"DNA repair protein RAD52 homolog isoform X1"
"chromosome 12","NC_000012.12",913391,933058,"-",5893,"RAD52","-","XP_011519293.1",418,"DNA repair protein RAD52 homolog isoform X1"
"chromosome 12","NC_000012.12",913391,930104,"-",5893,"RAD52","-","XP_011519297.1",320,"DNA repair protein RAD52 homolog isoform X3"
"chromosome 12","NC_000012.12",913391,930099,"-",5893,"RAD52","-","NP_001284350.1",341,"DNA repair protein RAD52 homolog isoform c"
"chromosome 12","NC_000012.12",916355,933058,"-",5893,"RAD52","-","XP_016875260.1",301,"DNA repair protein RAD52 homolog isoform X4"
"chromosome 12","NC_000012.12",916355,933058,"-",5893,"RAD52","-","NP_001284351.1",301,"DNA repair protein RAD52 homolog isoform d"
"chromosome 12","NC_000012.12",925463,933058,"-",5893,"RAD52","-","NP_001284349.1",226,"DNA repair protein RAD52 homolog isoform b"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874541.1",1141,"ELKS/Rab6-interacting/CAST family member 1 isoform X1"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874542.1",1141,"ELKS/Rab6-interacting/CAST family member 1 isoform X1"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874543.1",1141,"ELKS/Rab6-interacting/CAST family member 1 isoform X1"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874544.1",1141,"ELKS/Rab6-interacting/CAST family member 1 isoform X1"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874545.1",1141,"ELKS/Rab6-interacting/CAST family member 1 isoform X1"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874550.1",1123,"ELKS/Rab6-interacting/CAST family member 1 isoform X5"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874558.1",1079,"ELKS/Rab6-interacting/CAST family member 1 isoform X12"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874548.1",1137,"ELKS/Rab6-interacting/CAST family member 1 isoform X3"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874552.1",1119,"ELKS/Rab6-interacting/CAST family member 1 isoform X7"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874546.1",1138,"ELKS/Rab6-interacting/CAST family member 1 isoform X2"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874547.1",1138,"ELKS/Rab6-interacting/CAST family member 1 isoform X2"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874551.1",1120,"ELKS/Rab6-interacting/CAST family member 1 isoform X6"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874549.1",1134,"ELKS/Rab6-interacting/CAST family member 1 isoform X4"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874553.1",1116,"ELKS/Rab6-interacting/CAST family member 1 isoform X8"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","NP_829884.1",1116,"ELKS/Rab6-interacting/CAST family member 1 isoform epsilon"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_011519243.1",1116,"ELKS/Rab6-interacting/CAST family member 1 isoform X8"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874559.1",1072,"ELKS/Rab6-interacting/CAST family member 1 isoform X13"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874554.1",1110,"ELKS/Rab6-interacting/CAST family member 1 isoform X9"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874555.1",1092,"ELKS/Rab6-interacting/CAST family member 1 isoform X10"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874560.1",1048,"ELKS/Rab6-interacting/CAST family member 1 isoform X14"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","XP_016874556.1",1088,"ELKS/Rab6-interacting/CAST family member 1 isoform X11"
"chromosome 12","NC_000012.12",1027904,1490230,"+",23085,"ERC1","-","NP_829883.1",1088,"ELKS/Rab6-interacting/CAST family member 1 isoform delta"
"chromosome 12","NC_000012.12",1027904,1480890,"+",23085,"ERC1","-","XP_016874557.1",1086,"ELKS/Rab6-interacting/CAST family member 1 isoform X8"
"chromosome 12","NC_000012.12",1027904,1480890,"+",23085,"ERC1","-","NP_001288177.1",1086,"ELKS/Rab6-interacting/CAST family member 1 isoform zeta"
"chromosome 12","NC_000012.12",1027904,1410415,"+",23085,"ERC1","-","XP_016874561.1",1041,"ELKS/Rab6-interacting/CAST family member 1 isoform X15"
"chromosome 12","NC_000012.12",1027904,1319219,"+",23085,"ERC1","-","XP_016874562.1",975,"ELKS/Rab6-interacting/CAST family member 1 isoform X16"
"chromosome 12","NC_000012.12",1180582,1490230,"+",23085,"ERC1","-","XP_016874563.1",545,"ELKS/Rab6-interacting/CAST family member 1 isoform X17"
"chromosome 12","NC_000012.12",1180582,1490230,"+",23085,"ERC1","-","XP_016874564.1",527,"ELKS/Rab6-interacting/CAST family member 1 isoform X18"
"chromosome 12","NC_000012.12",1530945,1646252,"+",81029,"WNT5B","-","XP_024304972.1",380,"protein Wnt-5b isoform X2"
"chromosome 12","NC_000012.12",1566748,1594066,"-",144699,"FBXL14","-","XP_016874364.1",404,"F-box/LRR-repeat protein 14 isoform X1"
"chromosome 12","NC_000012.12",1566748,1594066,"-",144699,"FBXL14","-","NP_689654.1",418,"F-box/LRR-repeat protein 14"
"chromosome 12","NC_000012.12",1587525,1594066,"-",144699,"FBXL14","-","XP_016874365.1",387,"F-box/LRR-repeat protein 14 isoform X2"
"chromosome 12","NC_000012.12",1630128,1646252,"+",81029,"WNT5B","-","XP_024304971.1",411,"protein Wnt-5b isoform X1"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","XP_024304973.1",359,"protein Wnt-5b isoform X3"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","XP_024304974.1",359,"protein Wnt-5b isoform X3"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","XP_024304975.1",359,"protein Wnt-5b isoform X3"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","XP_024304976.1",359,"protein Wnt-5b isoform X3"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","XP_024304977.1",359,"protein Wnt-5b isoform X3"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","NP_116031.1",359,"protein Wnt-5b precursor"
"chromosome 12","NC_000012.12",1631355,1646252,"+",81029,"WNT5B","-","NP_110402.2",359,"protein Wnt-5b precursor"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","NP_001362292.1",419,"adiponectin receptor protein 2 isoform 1"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","NP_001362293.1",386,"adiponectin receptor protein 2 isoform 2"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","NP_001362294.1",386,"adiponectin receptor protein 2 isoform 2"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","NP_078827.2",386,"adiponectin receptor protein 2 isoform 2"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","XP_006719081.1",386,"adiponectin receptor protein 2 isoform X1"
"chromosome 12","NC_000012.12",1754344,1786072,"+",79602,"ADIPOR2","-","XP_011519326.1",386,"adiponectin receptor protein 2 isoform X1"
"chromosome 12","NC_000012.12",1793655,1918473,"-",93589,"CACNA2D4","-","NP_758952.4",1137,"voltage-dependent calcium channel subunit alpha-2/delta-4"
"chromosome 12","NC_000012.12",1795143,1918473,"-",93589,"CACNA2D4","-","XP_011519343.1",1133,"voltage-dependent calcium channel subunit alpha-2/delta-4 isoform X1"
"chromosome 12","NC_000012.12",1827978,1834721,"+",654429,"LRTM2","-","XP_016875337.1",427,"leucine-rich repeat and transmembrane domain-containing protein 2 isoform X1"
"chromosome 12","NC_000012.12",1828149,1834721,"+",654429,"LRTM2","-","NP_001157397.1",370,"leucine-rich repeat and transmembrane domain-containing protein 2 precursor"
"chromosome 12","NC_000012.12",1828149,1834721,"+",654429,"LRTM2","-","NP_001157398.1",370,"leucine-rich repeat and transmembrane domain-containing protein 2 precursor"
"chromosome 12","NC_000012.12",1828149,1834721,"+",654429,"LRTM2","-","XP_011519317.1",370,"leucine-rich repeat and transmembrane domain-containing protein 2 isoform X2"
"chromosome 12","NC_000012.12",1828149,1834721,"+",654429,"LRTM2","-","NP_001034118.1",370,"leucine-rich repeat and transmembrane domain-containing protein 2 precursor"
"chromosome 12","NC_000012.12",1946206,2004431,"-",196513,"DCP1B","-","NP_689853.3",617,"mRNA-decapping enzyme 1B isoform 1"
"chromosome 12","NC_000012.12",1946206,1991133,"-",196513,"DCP1B","-","XP_011519229.1",515,"mRNA-decapping enzyme 1B isoform X1"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875415.1",2412,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X1"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875423.1",2219,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X9"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875435.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X21"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875432.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X18"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875421.1",2254,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X7"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875438.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X24"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875436.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X22"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875439.1",2192,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X25"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875416.1",2377,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X2"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875417.1",2306,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X3"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875418.1",2287,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X4"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875419.1",2287,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X5"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875420.1",2259,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X6"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875424.1",2219,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X10"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875444.1",2219,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X32"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875422.1",2222,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X8"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875426.1",2213,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X12"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875433.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X19"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875425.1",2213,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X11"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875431.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X17"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875430.1",2200,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X16"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875428.1",2211,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X14"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875437.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X23"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875427.1",2213,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X13"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875434.1",2194,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X20"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875429.1",2202,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X15"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875441.1",2183,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X27"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875440.1",2191,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X26"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_011519322.1",2193,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X28"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875443.1",2168,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X31"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_006719080.1",2168,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X30"
"chromosome 12","NC_000012.12",1971063,2691199,"+",775,"CACNA1C","-","XP_016875442.1",2168,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X29"
"chromosome 12","NC_000012.12",1993121,2004431,"-",196513,"DCP1B","-","NP_001306221.1",153,"mRNA-decapping enzyme 1B isoform 2"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001161096.2",2173,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 22"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001161095.1",2138,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 21"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001161097.1",2198,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 23"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123312.1",2138,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 14"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","XP_011519325.1",2163,"voltage-dependent L-type calcium channel subunit alpha-1C isoform X33"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_955630.3",2221,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 1"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123299.1",2186,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 2"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123304.1",2158,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 6"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123303.1",2166,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 5"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123305.1",2157,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 7"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123314.1",2138,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 16"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123301.1",2179,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 3"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123306.1",2157,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 8"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_000710.5",2138,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 18"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123309.1",2146,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 11"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123311.1",2144,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 13"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123308.1",2155,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 10"
"chromosome 12","NC_000012.12",2053563,2691199,"+",775,"CACNA1C","-","NP_001123313.1",2138,"voltage-dependent L-type calcium channel subunit alpha-1C isoform 15"
